idUsuario,ataVinculacao
3690,2018-07-23 14:02:41.814071
4030,2018-07-23 14:02:41.814071
24493,2018-07-23 14:02:41.814071
38093,2018-07-23 14:02:41.814071
49113,2018-07-23 14:02:41.814071
52623,2018-07-23 14:02:41.814071
161043,2018-07-23 14:02:41.814071
203133,2018-07-23 14:02:41.814071
736583,2018-07-23 14:02:41.814071
755384,2018-07-23 14:02:41.814071
769068,2018-07-23 14:02:41.814071
782257,2018-07-23 14:02:41.814071
828531,2018-07-23 14:02:41.814071
1023011,2018-07-23 14:02:41.814071
1036741,2018-07-23 14:02:41.814071
1300251,2018-07-23 14:02:41.814071
1592491,2018-07-23 14:02:41.814071
1637971,2018-07-23 14:02:41.814071
1639091,2018-07-23 14:02:41.814071
1652821,2018-07-23 14:02:41.814071
1745511,2018-07-23 14:02:41.814071
1845211,2018-07-23 14:02:41.814071
1859981,2018-07-23 14:02:41.814071
2334141,2018-07-23 14:02:41.814071
3044891,2018-07-23 14:02:41.814071
4120021,2018-07-23 14:02:41.814071
4186881,2018-07-23 14:02:41.814071
4224101,2018-07-23 14:02:41.814071
4607441,2018-07-23 14:02:41.814071
4955811,2018-07-23 14:02:41.814071
5016491,2018-07-23 14:02:41.814071
5468902,2018-07-23 14:02:41.814071
5659882,2018-07-23 14:02:41.814071
5848412,2018-07-23 14:02:41.814071
5969482,2018-07-23 14:02:41.814071
6016032,2018-07-23 14:02:41.814071
6395352,2018-07-23 14:02:41.814071
6464332,2018-07-23 14:02:41.814071
7044822,2018-07-23 14:02:41.814071
7337092,2018-07-23 14:02:41.814071
7356952,2018-07-23 14:02:41.814071
7483862,2018-07-23 14:02:41.814071
7519922,2018-07-23 14:02:41.814071
7561152,2018-07-23 14:02:41.814071
7739832,2018-07-23 14:02:41.814071
7761562,2018-07-23 14:02:41.814071
8185512,2018-07-23 14:02:41.814071
8285762,2018-07-23 14:02:41.814071
8765462,2018-07-23 14:02:41.814071
8815932,2018-07-23 14:02:41.814071
9383472,2018-07-23 14:02:41.814071
9461912,2018-07-23 14:02:41.814071
9703062,2018-07-23 14:02:41.814071
10071112,2018-07-23 14:02:41.814071
10083712,2018-07-23 14:02:41.814071
10395512,2018-07-23 14:02:41.814071
10463722,2018-07-23 14:02:41.814071
10486222,2018-07-23 14:02:41.814071
10809932,2018-07-23 14:02:41.814071
11036912,2018-07-23 14:02:41.814071
11262862,2018-07-23 14:02:41.814071
11592752,2018-07-23 14:02:41.814071
11807082,2018-07-23 14:02:41.814071
11992902,2018-07-23 14:02:41.814071
12064832,2018-07-23 14:02:41.814071
12418352,2018-07-23 14:02:41.814071
13246842,2018-07-23 14:02:41.814071
13256152,2018-07-23 14:02:41.814071
13414442,2018-07-23 14:02:41.814071
13501522,2018-07-23 14:02:41.814071
13551722,2018-07-23 14:02:41.814071
13642472,2018-07-23 14:02:41.814071
13932122,2018-07-23 14:02:41.814071
13957592,2018-07-23 14:02:41.814071
14057429,2018-07-23 14:02:41.814071
14068915,2018-07-23 14:02:41.814071
14074987,2018-07-23 14:02:41.814071
14089370,2018-07-23 14:02:41.814071
14089578,2018-07-23 14:02:41.814071
14166783,2018-07-23 14:02:41.814071
14206221,2018-07-23 14:02:41.814071
14210181,2018-07-23 14:02:41.814071
14247866,2018-07-23 14:02:41.814071
14282034,2018-07-23 14:02:41.814071
14282261,2018-07-23 14:02:41.814071
14290184,2018-07-23 14:02:41.814071
14298626,2018-07-23 14:02:41.814071
14344230,2018-07-23 14:02:41.814071
14347972,2018-07-23 14:02:41.814071
14380213,2018-07-23 14:02:41.814071
14386794,2018-07-23 14:02:41.814071
14387001,2018-07-23 14:02:41.814071
14441480,2018-07-23 14:02:41.814071
14481549,2018-07-23 14:02:41.814071
14519155,2018-07-23 14:02:41.814071
14563655,2018-07-23 14:02:41.814071
14574920,2018-07-23 14:02:41.814071
14579345,2018-07-23 14:02:41.814071
14599730,2018-07-23 14:02:41.814071
14659106,2018-07-23 14:02:41.814071
14669224,2018-07-23 14:02:41.814071
14719001,2018-07-23 14:02:41.814071
14747362,2018-07-23 14:02:41.814071
14767656,2018-07-23 14:02:41.814071
14778861,2018-07-23 14:02:41.814071
14794913,2018-07-23 14:02:41.814071
14845813,2018-07-23 14:02:41.814071
14943234,2018-07-23 14:02:41.814071
14984849,2018-07-23 14:02:41.814071
14999890,2018-07-23 14:02:41.814071
15040999,2018-07-23 14:02:41.814071
15121024,2018-07-23 14:02:41.814071
15165551,2018-07-23 14:02:41.814071
15208025,2018-07-23 14:02:41.814071
15221232,2018-07-23 14:02:41.814071
15252297,2018-07-23 14:02:41.814071
15256094,2018-07-23 14:02:41.814071
15257240,2018-07-23 14:02:41.814071
15307669,2018-07-23 14:02:41.814071
15320962,2018-07-23 14:02:41.814071
15339875,2018-07-23 14:02:41.814071
15399035,2018-07-23 14:02:41.814071
15402221,2018-07-23 14:02:41.814071
15434241,2018-07-23 14:02:41.814071
15435069,2018-07-23 14:02:41.814071
15456936,2018-07-23 14:02:41.814071
15501305,2018-07-23 14:02:41.814071
15527249,2018-07-23 14:02:41.814071
15584450,2018-07-23 14:02:41.814071
15591140,2018-07-23 14:02:41.814071
15651990,2018-07-23 14:02:41.814071
15652947,2018-07-23 14:02:41.814071
15669551,2018-07-23 14:02:41.814071
15781680,2018-07-23 14:02:41.814071
15791687,2018-07-23 14:02:41.814071
15817977,2018-07-23 14:02:41.814071
15883592,2018-07-23 14:02:41.814071
15913174,2018-07-23 14:02:41.814071
16014940,2018-07-23 14:02:41.814071
16016298,2018-07-23 14:02:41.814071
16102164,2018-07-23 14:02:41.814071
16149989,2018-07-23 14:02:41.814071
16179748,2018-07-23 14:02:41.814071
16212525,2018-07-23 14:02:41.814071
16234881,2018-07-23 14:02:41.814071
16287595,2018-07-23 14:02:41.814071
16381764,2018-07-23 14:02:41.814071
16496618,2018-07-23 14:02:41.814071
16552198,2018-07-23 14:02:41.814071
16607897,2018-07-23 14:02:41.814071
16666281,2018-07-23 14:02:41.814071
16708176,2018-07-23 14:02:41.814071
16801709,2018-07-23 14:02:41.814071
16833523,2018-07-23 14:02:41.814071
16892786,2018-07-23 14:02:41.814071
