idUsuario,ataVinculacao
2692,2018-07-23 14:17:46.271631
3692,2018-07-23 14:17:46.271631
10586,2018-07-23 14:17:46.271631
14763,2018-07-23 14:17:46.271631
52623,2018-07-23 14:17:46.271631
208163,2018-07-23 14:17:46.271631
648173,2018-07-23 14:17:46.271631
756589,2018-07-23 14:17:46.271631
771630,2018-07-23 14:17:46.271631
776410,2018-07-23 14:17:46.271631
789888,2018-07-23 14:17:46.271631
817040,2018-07-23 14:17:46.271631
824075,2018-07-23 14:17:46.271631
863031,2018-07-23 14:17:46.271631
890911,2018-07-23 14:17:46.271631
912571,2018-07-23 14:17:46.271631
958231,2018-07-23 14:17:46.271631
1001771,2018-07-23 14:17:46.271631
1088921,2018-07-23 14:17:46.271631
1093611,2018-07-23 14:17:46.271631
1175701,2018-07-23 14:17:46.271631
1359121,2018-07-23 14:17:46.271631
1498711,2018-07-23 14:17:46.271631
1711061,2018-07-23 14:17:46.271631
1838811,2018-07-23 14:17:46.271631
1845211,2018-07-23 14:17:46.271631
1981781,2018-07-23 14:17:46.271631
2039751,2018-07-23 14:17:46.271631
2235591,2018-07-23 14:17:46.271631
2542511,2018-07-23 14:17:46.271631
3253711,2018-07-23 14:17:46.271631
3604141,2018-07-23 14:17:46.271631
3930731,2018-07-23 14:17:46.271631
4600641,2018-07-23 14:17:46.271631
4848301,2018-07-23 14:17:46.271631
5016491,2018-07-23 14:17:46.271631
5511322,2018-07-23 14:17:46.271631
5518212,2018-07-23 14:17:46.271631
5692222,2018-07-23 14:17:46.271631
5817492,2018-07-23 14:17:46.271631
5923602,2018-07-23 14:17:46.271631
6145392,2018-07-23 14:17:46.271631
6286792,2018-07-23 14:17:46.271631
6314782,2018-07-23 14:17:46.271631
6403112,2018-07-23 14:17:46.271631
6456112,2018-07-23 14:17:46.271631
6703552,2018-07-23 14:17:46.271631
6829652,2018-07-23 14:17:46.271631
6916182,2018-07-23 14:17:46.271631
7483862,2018-07-23 14:17:46.271631
7489822,2018-07-23 14:17:46.271631
7542492,2018-07-23 14:17:46.271631
7588892,2018-07-23 14:17:46.271631
7699942,2018-07-23 14:17:46.271631
7907072,2018-07-23 14:17:46.271631
7934432,2018-07-23 14:17:46.271631
7994062,2018-07-23 14:17:46.271631
8059262,2018-07-23 14:17:46.271631
8517312,2018-07-23 14:17:46.271631
8524812,2018-07-23 14:17:46.271631
8670842,2018-07-23 14:17:46.271631
8815932,2018-07-23 14:17:46.271631
8831882,2018-07-23 14:17:46.271631
8845692,2018-07-23 14:17:46.271631
8891272,2018-07-23 14:17:46.271631
8937712,2018-07-23 14:17:46.271631
8954472,2018-07-23 14:17:46.271631
9068302,2018-07-23 14:17:46.271631
9091552,2018-07-23 14:17:46.271631
9358102,2018-07-23 14:17:46.271631
9478892,2018-07-23 14:17:46.271631
9627882,2018-07-23 14:17:46.271631
9703062,2018-07-23 14:17:46.271631
9749402,2018-07-23 14:17:46.271631
9862372,2018-07-23 14:17:46.271631
9950012,2018-07-23 14:17:46.271631
10083712,2018-07-23 14:17:46.271631
10232022,2018-07-23 14:17:46.271631
10395512,2018-07-23 14:17:46.271631
10663682,2018-07-23 14:17:46.271631
10692122,2018-07-23 14:17:46.271631
10724722,2018-07-23 14:17:46.271631
10814412,2018-07-23 14:17:46.271631
10904812,2018-07-23 14:17:46.271631
10909162,2018-07-23 14:17:46.271631
11107172,2018-07-23 14:17:46.271631
11758552,2018-07-23 14:17:46.271631
11855232,2018-07-23 14:17:46.271631
11973242,2018-07-23 14:17:46.271631
12046902,2018-07-23 14:17:46.271631
12257632,2018-07-23 14:17:46.271631
12549842,2018-07-23 14:17:46.271631
12601402,2018-07-23 14:17:46.271631
12612462,2018-07-23 14:17:46.271631
12781762,2018-07-23 14:17:46.271631
12873492,2018-07-23 14:17:46.271631
13006012,2018-07-23 14:17:46.271631
13185412,2018-07-23 14:17:46.271631
13405492,2018-07-23 14:17:46.271631
13453662,2018-07-23 14:17:46.271631
13465472,2018-07-23 14:17:46.271631
13551722,2018-07-23 14:17:46.271631
13599732,2018-07-23 14:17:46.271631
14126448,2018-07-23 14:17:46.271631
14129922,2018-07-23 14:17:46.271631
14141356,2018-07-23 14:17:46.271631
14143782,2018-07-23 14:17:46.271631
14155278,2018-07-23 14:17:46.271631
14181742,2018-07-23 14:17:46.271631
