idUsuario,ataVinculacao
150,2018-07-23 11:30:56.274298
753,2018-07-23 11:30:56.274298
1075,2018-07-23 11:30:56.274298
2662,2018-07-23 11:30:56.274298
2776,2018-07-23 11:30:56.274298
3634,2018-07-23 11:30:56.274298
3832,2018-07-23 11:30:56.274298
5263,2018-07-23 11:30:56.274298
5699,2018-07-23 11:30:56.274298
7698,2018-07-23 11:30:56.274298
10090,2018-07-23 11:30:56.274298
11358,2018-07-23 11:30:56.274298
12208,2018-07-23 11:30:56.274298
12893,2018-07-23 11:30:56.274298
12912,2018-07-23 11:30:56.274298
13040,2018-07-23 11:30:56.274298
13127,2018-07-23 11:30:56.274298
13232,2018-07-23 11:30:56.274298
13409,2018-07-23 11:30:56.274298
13551,2018-07-23 11:30:56.274298
13616,2018-07-23 11:30:56.274298
14023,2018-07-23 11:30:56.274298
19783,2018-07-23 11:30:56.274298
19833,2018-07-23 11:30:56.274298
19853,2018-07-23 11:30:56.274298
22203,2018-07-23 11:30:56.274298
36753,2018-07-23 11:30:56.274298
40723,2018-07-23 11:30:56.274298
49853,2018-07-23 11:30:56.274298
57583,2018-07-23 11:30:56.274298
59363,2018-07-23 11:30:56.274298
59773,2018-07-23 11:30:56.274298
63433,2018-07-23 11:30:56.274298
74603,2018-07-23 11:30:56.274298
81123,2018-07-23 11:30:56.274298
101653,2018-07-23 11:30:56.274298
140683,2018-07-23 11:30:56.274298
256543,2018-07-23 11:30:56.274298
284633,2018-07-23 11:30:56.274298
311893,2018-07-23 11:30:56.274298
362383,2018-07-23 11:30:56.274298
496223,2018-07-23 11:30:56.274298
547853,2018-07-23 11:30:56.274298
613113,2018-07-23 11:30:56.274298
620373,2018-07-23 11:30:56.274298
621183,2018-07-23 11:30:56.274298
625083,2018-07-23 11:30:56.274298
626973,2018-07-23 11:30:56.274298
635703,2018-07-23 11:30:56.274298
640393,2018-07-23 11:30:56.274298
642703,2018-07-23 11:30:56.274298
654143,2018-07-23 11:30:56.274298
685283,2018-07-23 11:30:56.274298
690493,2018-07-23 11:30:56.274298
693423,2018-07-23 11:30:56.274298
695023,2018-07-23 11:30:56.274298
699953,2018-07-23 11:30:56.274298
711213,2018-07-23 11:30:56.274298
731573,2018-07-23 11:30:56.274298
735063,2018-07-23 11:30:56.274298
739533,2018-07-23 11:30:56.274298
739773,2018-07-23 11:30:56.274298
745213,2018-07-23 11:30:56.274298
754582,2018-07-23 11:30:56.274298
754976,2018-07-23 11:30:56.274298
760670,2018-07-23 11:30:56.274298
761443,2018-07-23 11:30:56.274298
772992,2018-07-23 11:30:56.274298
776007,2018-07-23 11:30:56.274298
778001,2018-07-23 11:30:56.274298
779180,2018-07-23 11:30:56.274298
783909,2018-07-23 11:30:56.274298
784927,2018-07-23 11:30:56.274298
787140,2018-07-23 11:30:56.274298
787239,2018-07-23 11:30:56.274298
