seguidor,idResposta,dataResposta
56679923,1026834107395788800,2018-8-07 14:15:03
95576331,1026954351124905986,2018-8-07 22:12:51
2739179841,1026907774654005250,2018-8-07 19:07:47
956476459,1027560786544263169,2018-8-09 14:22:37
2397276883,1027407986514427904,2018-8-09 04:15:26
912506363313627138,1027392168741224448,2018-8-09 03:12:35
2815854315,1027560902839730176,2018-8-09 14:23:05
3423533114,1027546811685384194,2018-8-09 13:27:05
792512312,1027385368692371457,2018-8-09 02:45:34
66523547,1027392984956977153,2018-8-09 03:15:50
319840678,1027387010670051329,2018-8-09 02:52:05
319840678,1027385331086237696,2018-8-09 02:45:25
20075370,1027607213257437186,2018-8-09 17:27:06
962531235544424448,1027951781500862464,2018-8-10 16:16:17
157628660,1027861292424552448,2018-8-10 10:16:43
3124459804,1027953621269467136,2018-8-10 16:23:36
385711410,1027754905807872001,2018-8-10 03:13:58
123954552,1028328635676217347,2018-8-11 17:13:46
975513618568511489,1028852769082331136,2018-8-13 03:56:29
987821697142345728,1028752924099403777,2018-8-12 21:19:45
2890753812,1028948723315879936,2018-8-13 10:17:47
18897015,1029038087912005633,2018-8-13 16:12:53
15287708,1028756764324442118,2018-8-12 21:35:00
36274618,1028750379855429632,2018-8-12 21:09:38
244459746,1028766422070046720,2018-8-12 22:13:23
33504989,1028762598295195648,2018-8-12 21:58:11
971170350762471425,1029172453002686465,2018-8-14 01:06:48
971170350762471425,1029168400080220160,2018-8-14 00:50:42
114058726,1029162454519930880,2018-8-14 00:27:04
92757053,1029401055480750082,2018-8-14 16:15:11
281173257,1029612708239474688,2018-8-15 06:16:13
16004177,1029461189305282561,2018-8-14 20:14:08
82098349,1029838314105446401,2018-8-15 21:12:42
4851532317,1030111455331446784,2018-8-16 15:18:04
981175093479948288,1030427897289482241,2018-8-17 12:15:29
723209702381899776,1030185965317500933,2018-8-16 20:14:08
4096069032,1030281982591332353,2018-8-17 02:35:41
14584630,1030263137277231104,2018-8-17 01:20:47
1539801824,1030610397001207808,2018-8-18 00:20:41
14536876,1031348464435830786,2018-8-20 01:13:30
1352798162,1031657309209075713,2018-8-20 21:40:44
352596702,1031727485451423745,2018-8-21 02:19:35
558070692,1031658609971736576,2018-8-20 21:45:54
22794426,1031661269357658113,2018-8-20 21:56:28
846578184,1031967393474596865,2018-8-21 18:12:54
2891526211,1031670450315644928,2018-8-20 22:32:57
2891526211,1031663773604429825,2018-8-20 22:06:25
18009583,1032152323164917760,2018-8-22 06:27:44
1479943891,1032213277022056449,2018-8-22 10:29:57
918679786100203520,1032707097002106880,2018-8-23 19:12:13
2813036958,1032558904104763392,2018-8-23 09:23:21
352110151,1033103552204423169,2018-8-24 21:27:35
971170350762471425,1032764040005804034,2018-8-23 22:58:29
939687209774432256,1032997983212593153,2018-8-24 14:28:06
918932638022406144,1032771941550239744,2018-8-23 23:29:53
913220867517292544,1032891101827526656,2018-8-24 07:23:23
728011263473766400,1032979030532911105,2018-8-24 13:12:47
15742043,1032767893346377728,2018-8-23 23:13:48
1352798162,1033511820831715329,2018-8-26 00:29:54
945158032429740034,1033417118119686145,2018-8-25 18:13:35
196476919,1033522669713608705,2018-8-26 01:13:01
2598664478,1033175904858632192,2018-8-25 02:15:05
92757053,1033175781386715137,2018-8-25 02:14:36
61640156,1033205485577613312,2018-8-25 04:12:38
937103608973107201,1033723643056906241,2018-8-26 14:31:36
259575914,1033583151388319745,2018-8-26 05:13:20
990206568,1034051979054538754,2018-8-27 12:16:18
14123401,1034443198737915905,2018-8-28 14:10:52
4856094575,1034598109173563392,2018-8-29 00:26:25
41808326,1034213305571635200,2018-8-27 22:57:21
1699746434,1034070431903481856,2018-8-27 13:29:37
48435442,1034761841929531392,2018-8-29 11:17:02
898656843345657862,1034927281611911172,2018-8-29 22:14:26
46693313,1035002875557175296,2018-8-30 03:14:49
757776112307019776,1035681830710767616,2018-9-01 00:12:45
1679568680,1036225412458864641,2018-9-02 12:12:45
15421224,1035999104609013761,2018-9-01 21:13:29
54774316,1036074656636317696,2018-9-02 02:13:42
3467665394,1036241501670371328,2018-9-02 13:16:41
2541808760,1036376874719563777,2018-9-02 22:14:36
259445593,1036301288647086080,2018-9-02 17:14:15
1004188542325743617,1036450013415702530,2018-9-03 03:05:14
979307713,1036452227529854978,2018-9-03 03:14:02
250437089,1036383914443456512,2018-9-02 22:42:34
830691558957608960,1036332766340763648,2018-9-02 19:19:20
24304843,1036757146099245057,2018-9-03 23:25:40
259115700,1037342944645337088,2018-9-05 14:13:25
28502848,1037070987618136064,2018-9-04 20:12:45
523503678,1037592356889845761,2018-9-06 06:44:30
3118763946,1037997450554822656,2018-9-07 09:34:11
193929479,1038084110441431040,2018-9-07 15:18:33
338756584,1037796242879913984,2018-9-06 20:14:40
406007997,1037796690030407681,2018-9-06 20:16:26
2446839692,1038415450814603265,2018-9-08 13:15:10
92757053,1038369649879121921,2018-9-08 10:13:11
