idUsuario,dataDesvinculacao
9369782,2018-07-24 14:17:59.826616
17968150,2018-07-24 14:17:59.826616
19624836,2018-07-24 14:17:59.826616
20866479,2018-07-24 14:17:59.826616
26719207,2018-07-24 14:17:59.826616
48273426,2018-07-24 14:17:59.826616
52808763,2018-07-24 14:17:59.826616
63273514,2018-07-24 14:17:59.826616
84294153,2018-07-24 14:17:59.826616
181002941,2018-07-24 14:17:59.826616
243624882,2018-07-24 14:17:59.826616
275785635,2018-07-24 14:17:59.826616
279682055,2018-07-24 14:17:59.826616
296527344,2018-07-24 14:17:59.826616
301656510,2018-07-24 14:17:59.826616
304695261,2018-07-24 14:17:59.826616
886171622,2018-07-24 14:17:59.826616
961195849,2018-07-24 14:17:59.826616
1713320354,2018-07-24 14:17:59.826616
2792679654,2018-07-24 14:17:59.826616
2914766716,2018-07-24 14:17:59.826616
3061486495,2018-07-24 14:17:59.826616
3999953774,2018-07-24 14:17:59.826616
708227575487705088,2018-07-24 14:17:59.826616
734144465829515264,2018-07-24 14:17:59.826616
816505007650410497,2018-07-24 14:17:59.826616
823708766487117824,2018-07-24 14:17:59.826616
880974660568965120,2018-07-24 14:17:59.826616
941793173226995713,2018-07-24 14:17:59.826616
1010575622744301568,2018-07-24 14:17:59.826616
14364006,2018-07-26 00:34:35.123726
16378249,2018-07-26 00:34:35.123726
27439826,2018-07-26 00:34:35.123726
50374856,2018-07-26 00:34:35.123726
62432635,2018-07-26 00:34:35.123726
109920641,2018-07-26 00:34:35.123726
398972273,2018-07-26 00:34:35.123726
772397690,2018-07-26 00:34:35.123726
1105542374,2018-07-26 00:34:35.123726
1323757849,2018-07-26 00:34:35.123726
1456375441,2018-07-26 00:34:35.123726
1528068582,2018-07-26 00:34:35.123726
1599085440,2018-07-26 00:34:35.123726
2175345840,2018-07-26 00:34:35.123726
2225850349,2018-07-26 00:34:35.123726
2435976445,2018-07-26 00:34:35.123726
2720022578,2018-07-26 00:34:35.123726
2908572178,2018-07-26 00:34:35.123726
3129885766,2018-07-26 00:34:35.123726
3300083047,2018-07-26 00:34:35.123726
3365636475,2018-07-26 00:34:35.123726
4116240315,2018-07-26 00:34:35.123726
4587244396,2018-07-26 00:34:35.123726
709148550970609665,2018-07-26 00:34:35.123726
736668780353327104,2018-07-26 00:34:35.123726
751828600479887360,2018-07-26 00:34:35.123726
780811813612945408,2018-07-26 00:34:35.123726
848645426551115776,2018-07-26 00:34:35.123726
882337161785221120,2018-07-26 00:34:35.123726
907477582832119808,2018-07-26 00:34:35.123726
931458154461847552,2018-07-26 00:34:35.123726
985828370251468800,2018-07-26 00:34:35.123726
1004727885914046470,2018-07-26 00:34:35.123726
19991777,2018-07-27 00:49:36.025385
138443341,2018-07-27 00:49:36.025385
186493271,2018-07-27 00:49:36.025385
205415273,2018-07-27 00:49:36.025385
237586880,2018-07-27 00:49:36.025385
256187884,2018-07-27 00:49:36.025385
258112903,2018-07-27 00:49:36.025385
289771130,2018-07-27 00:49:36.025385
336236554,2018-07-27 00:49:36.025385
363473610,2018-07-27 00:49:36.025385
401510114,2018-07-27 00:49:36.025385
406214827,2018-07-27 00:49:36.025385
476764560,2018-07-27 00:49:36.025385
497516499,2018-07-27 00:49:36.025385
506468747,2018-07-27 00:49:36.025385
508135164,2018-07-27 00:49:36.025385
584015747,2018-07-27 00:49:36.025385
606001130,2018-07-27 00:49:36.025385
625849778,2018-07-27 00:49:36.025385
631498046,2018-07-27 00:49:36.025385
855219253,2018-07-27 00:49:36.025385
1462579488,2018-07-27 00:49:36.025385
1534422492,2018-07-27 00:49:36.025385
1542315758,2018-07-27 00:49:36.025385
1723836175,2018-07-27 00:49:36.025385
2307379927,2018-07-27 00:49:36.025385
