seguidor,idResposta,dataResposta
946578266,1023223679193374720,2018-7-28 15:08:30
537678314,1023010042784743424,2018-7-28 00:59:35
61233,1023651764015386625,2018-7-29 19:29:33
1233881970,1023585532683739136,2018-7-29 15:06:22
1458020736,1023534073334116352,2018-7-29 11:41:54
299842763,1024061245123715075,2018-7-30 22:36:41
38224713,1023950742669934592,2018-7-30 15:17:35
2807212838,1024815146139574272,2018-8-02 00:32:25
421324707,1024804555782062080,2018-8-01 23:50:20
4856978189,1024766595934117895,2018-8-01 21:19:30
895096320494510081,1024654365435617281,2018-8-01 13:53:32
19498310,1024421850783391750,2018-7-31 22:29:36
372977883,1024958858505142273,2018-8-02 10:03:29
50243741,1024540481378758656,2018-8-01 06:21:00
50243741,1024540097398620160,2018-8-01 06:19:28
35086848,1024514858639736832,2018-8-01 04:39:11
45084757,1024404811670667264,2018-7-31 21:21:54
986057216284332032,1024302793358827520,2018-7-31 14:36:31
773946959342235649,1024292185246654464,2018-7-31 13:54:22
783635541304672256,1024120575059476480,2018-7-31 02:32:26
1379418918,1024116060201484288,2018-7-31 02:14:30
140070895,1024385580648607744,2018-7-31 20:05:29
730779981807157249,1024638233915912193,2018-8-01 12:49:26
468231784,1024581223186919424,2018-8-01 09:02:54
327698189,1024308879189069825,2018-7-31 15:00:42
157582657,1024332907832373248,2018-7-31 16:36:11
3224735860,1024114162190962692,2018-7-31 02:06:58
3224735860,1024112315308929025,2018-7-31 01:59:37
60959702,1024391145152020481,2018-7-31 20:27:35
60959702,1024391103406137344,2018-7-31 20:27:25
14879097,1024222593828773888,2018-7-31 09:17:50
891747091919360001,1025256380696023046,2018-8-03 05:45:44
2818991359,1025151138214170624,2018-8-02 22:47:32
2801095845,1025170912801419265,2018-8-03 00:06:07
1121578694,1025665298253459457,2018-8-04 08:50:37
1121578694,1025644094029225985,2018-8-04 07:26:22
76184375,1025472299208720384,2018-8-03 20:03:43
76184375,1025471841295589379,2018-8-03 20:01:53
928922105084723201,1025639256792780800,2018-8-04 07:07:08
268119882,1025706583987286017,2018-8-04 11:34:40
2863368693,1025642095237885952,2018-8-04 07:18:25
14938571,1025889889559224321,2018-8-04 23:43:04
14938571,1025888750029688832,2018-8-04 23:38:32
76714681,1025752439927046144,2018-8-04 14:36:53
76714681,1025752056693501952,2018-8-04 14:35:22
22589522,1025804757527654400,2018-8-04 18:04:47
122182423,1025925714313441281,2018-8-05 02:05:25
25904042,1026194993923411970,2018-8-05 19:55:26
25904042,1026194787194621952,2018-8-05 19:54:37
19726474,1026405571463925760,2018-8-06 09:52:12
2606229558,1026678130197635073,2018-8-07 03:55:15
32608975,1026669207348568065,2018-8-07 03:19:48
3826180335,1026613850119053314,2018-8-06 23:39:50
155142741,1026502125965266946,2018-8-06 16:15:52
27484913,1026507315434934272,2018-8-06 16:36:30
2712479041,1026507017559584769,2018-8-06 16:35:19
463904353,1026629121772806150,2018-8-07 00:40:31
40025121,1027145401483386880,2018-8-08 10:52:01
933740612,1027093991324434433,2018-8-08 07:27:44
985817833685708800,1027026687878283267,2018-8-08 03:00:18
985817833685708800,1027025663608287238,2018-8-08 02:56:14
76748512,1026958346337673218,2018-8-07 22:28:44
3227267930,1026803459649982464,2018-8-07 12:13:16
115062715,1027141060907229184,2018-8-08 10:34:46
69638401,1027505449124343808,2018-8-09 10:42:43
69638401,1027504632849784833,2018-8-09 10:39:29
485501545,1027453987312656384,2018-8-09 07:18:14
1009713684334108672,1027177888284459008,2018-8-08 13:01:07
476721209,1027268561654493184,2018-8-08 19:01:25
1894863692,1027261239834144768,2018-8-08 18:32:19
1894863692,1027260914976911360,2018-8-08 18:31:02
461072129,1027187831880540163,2018-8-08 13:40:38
256244905,1027884966129152000,2018-8-10 11:50:47
1009605704,1027664553054621696,2018-8-09 21:14:57
91877266,1027823387480084481,2018-8-10 07:46:06
1295571,1027582063501664256,2018-8-09 15:47:10
2296765116,1027582562401742849,2018-8-09 15:49:09
23367944,1027551922600009728,2018-8-09 13:47:23
968693551,1027792763679596544,2018-8-10 05:44:24
968693551,1027792569395228672,2018-8-10 05:43:38
22099513,1027559447202357253,2018-8-09 14:17:18
973797997195689985,1028025111180451840,2018-8-10 21:07:40
16068237,1027922664827101184,2018-8-10 14:20:35
2181233282,1027893572236759043,2018-8-10 12:24:59
601448080,1028027850794967040,2018-8-10 21:18:34
910640119962468352,1027996868322762753,2018-8-10 19:15:27
806759410005487616,1028121060833673217,2018-8-11 03:28:57
34850536,1028356124267999232,2018-8-11 19:03:00
108256522,1028841002952548352,2018-8-13 03:09:44
766285405310357504,1028692723484827649,2018-8-12 17:20:32
291929377,1028672200289726465,2018-8-12 15:58:59
4874464340,1028924202399617025,2018-8-13 08:40:20
1233881970,1028621442852765697,2018-8-12 12:37:17
32361058,1029325112921579520,2018-8-14 11:13:25
875170836826771456,1029231657444941824,2018-8-14 05:02:03
230256346,1028985668318445568,2018-8-13 12:44:35
15521774,1029223731665588225,2018-8-14 04:30:34
123364038,1029199794240204801,2018-8-14 02:55:27
1018210497085272064,1029452231077191681,2018-8-14 19:38:32
1018210497085272064,1029425998247411712,2018-8-14 17:54:18
975829143488212993,1029364699878576128,2018-8-14 13:50:43
580841506,1029361816449765377,2018-8-14 13:39:16
40550912,1029371427529674754,2018-8-14 14:17:27
1098502964,1029445149368172545,2018-8-14 19:10:24
326125945,1030056433700749312,2018-8-16 11:39:25
3296410247,1029984558991777792,2018-8-16 06:53:49
76171267,1029892306202062850,2018-8-16 00:47:14
3437488228,1029770945035161600,2018-8-15 16:45:00
910537967499845633,1029959861386268672,2018-8-16 05:15:41
3224735860,1029834806249570304,2018-8-15 20:58:45
911505250208460800,1030386168649723904,2018-8-17 09:29:40
3000691501,1030339288926507009,2018-8-17 06:23:23
218399897,1030226230086385665,2018-8-16 22:54:08
351210158,1030207322910543873,2018-8-16 21:39:00
351210158,1030204381361332224,2018-8-16 21:27:19
17983287,1030331271615004672,2018-8-17 05:51:32
405955710,1030479911675473921,2018-8-17 15:42:10
709174463,1031124787123417089,2018-8-19 10:24:41
77595865,1031089005390123009,2018-8-19 08:02:30
4377911592,1030848700967350272,2018-8-18 16:07:37
1706281694,1030923764068802560,2018-8-18 21:05:53
14154377,1031008326442614784,2018-8-19 02:41:54
883747376174944257,1031207666687901696,2018-8-19 15:54:01
1037823464,1030886002318041089,2018-8-18 18:35:50
779457891149369344,1031574749414154240,2018-8-20 16:12:40
22158595,1031548627901181955,2018-8-20 14:28:52
220729717,1031273272099459072,2018-8-19 20:14:42
833911316653805568,1031457063887503360,2018-8-20 08:25:02
833911316653805568,1031355112579461120,2018-8-20 01:39:55
982308979610091521,1031248483288797185,2018-8-19 18:36:12
17983287,1031381444810170369,2018-8-20 03:24:33
14208988,1031896670651346945,2018-8-21 13:31:52
123501059,1031814073954885632,2018-8-21 08:03:40
514717489,1031799807084572673,2018-8-21 07:06:58
2555166620,1031713432041660417,2018-8-21 01:23:45
993926226749386754,1031674183061852161,2018-8-20 22:47:47
133446460,1031823290455605248,2018-8-21 08:40:17
3224735860,1031715996321624066,2018-8-21 01:33:56
3224735860,1031682597238255616,2018-8-20 23:21:13
860487537823010818,1032228180302671873,2018-8-22 11:29:10
498285459,1031988588190281728,2018-8-21 19:37:07
110423673,1031946474534387713,2018-8-21 16:49:46
39428879,1032149206205485056,2018-8-22 06:15:21
609477040,1032218805248962560,2018-8-22 10:51:55
884930377114148865,1032131227178987522,2018-8-22 05:03:55
903778939944009728,1031974194182070274,2018-8-21 18:39:55
775956005561643008,1032298952106725376,2018-8-22 16:10:24
274189061,1032112010937475072,2018-8-22 03:47:33
999999590924455936,1032647894296420354,2018-8-23 15:16:58
1362858882,1032591636319166464,2018-8-23 11:33:25
831680424141266944,1032458181459369984,2018-8-23 02:43:07
2359868317,1032358084063178752,2018-8-22 20:05:22
3188334607,1032315547633909760,2018-8-22 17:16:20
975828604054581249,1032514557296746496,2018-8-23 06:27:08
1564871665,1032315613291499520,2018-8-22 17:16:36
190068534,1032442024845295616,2018-8-23 01:38:55
334220117,1032632573095276544,2018-8-23 14:16:05
30228306,1032607718169825281,2018-8-23 12:37:19
