idUsuario,ataVinculacao
633,2018-07-23 11:16:16.295029
1180,2018-07-23 11:16:16.295029
1186,2018-07-23 11:16:16.295029
1688,2018-07-23 11:16:16.295029
2140,2018-07-23 11:16:16.295029
2577,2018-07-23 11:16:16.295029
3141,2018-07-23 11:16:16.295029
3205,2018-07-23 11:16:16.295029
3334,2018-07-23 11:16:16.295029
3519,2018-07-23 11:16:16.295029
4030,2018-07-23 11:16:16.295029
5504,2018-07-23 11:16:16.295029
5699,2018-07-23 11:16:16.295029
6140,2018-07-23 11:16:16.295029
10449,2018-07-23 11:16:16.295029
10466,2018-07-23 11:16:16.295029
10470,2018-07-23 11:16:16.295029
10630,2018-07-23 11:16:16.295029
11114,2018-07-23 11:16:16.295029
11377,2018-07-23 11:16:16.295029
12195,2018-07-23 11:16:16.295029
12358,2018-07-23 11:16:16.295029
12497,2018-07-23 11:16:16.295029
12514,2018-07-23 11:16:16.295029
12915,2018-07-23 11:16:16.295029
13124,2018-07-23 11:16:16.295029
21493,2018-07-23 11:16:16.295029
22203,2018-07-23 11:16:16.295029
24073,2018-07-23 11:16:16.295029
25003,2018-07-23 11:16:16.295029
26853,2018-07-23 11:16:16.295029
29083,2018-07-23 11:16:16.295029
31203,2018-07-23 11:16:16.295029
36393,2018-07-23 11:16:16.295029
40273,2018-07-23 11:16:16.295029
43243,2018-07-23 11:16:16.295029
47463,2018-07-23 11:16:16.295029
49853,2018-07-23 11:16:16.295029
52923,2018-07-23 11:16:16.295029
54743,2018-07-23 11:16:16.295029
62653,2018-07-23 11:16:16.295029
62783,2018-07-23 11:16:16.295029
64293,2018-07-23 11:16:16.295029
70563,2018-07-23 11:16:16.295029
75893,2018-07-23 11:16:16.295029
80493,2018-07-23 11:16:16.295029
98083,2018-07-23 11:16:16.295029
146703,2018-07-23 11:16:16.295029
325683,2018-07-23 11:16:16.295029
421683,2018-07-23 11:16:16.295029
606543,2018-07-23 11:16:16.295029
607793,2018-07-23 11:16:16.295029
618373,2018-07-23 11:16:16.295029
619703,2018-07-23 11:16:16.295029
635703,2018-07-23 11:16:16.295029
637843,2018-07-23 11:16:16.295029
638323,2018-07-23 11:16:16.295029
661983,2018-07-23 11:16:16.295029
666073,2018-07-23 11:16:16.295029
677833,2018-07-23 11:16:16.295029
681473,2018-07-23 11:16:16.295029
683813,2018-07-23 11:16:16.295029
690083,2018-07-23 11:16:16.295029
691073,2018-07-23 11:16:16.295029
700593,2018-07-23 11:16:16.295029
708753,2018-07-23 11:16:16.295029
709313,2018-07-23 11:16:16.295029
735063,2018-07-23 11:16:16.295029
754957,2018-07-23 11:16:16.295029
755384,2018-07-23 11:16:16.295029
755751,2018-07-23 11:16:16.295029
756336,2018-07-23 11:16:16.295029
759249,2018-07-23 11:16:16.295029
763193,2018-07-23 11:16:16.295029
769999,2018-07-23 11:16:16.295029
777898,2018-07-23 11:16:16.295029
779576,2018-07-23 11:16:16.295029
781014,2018-07-23 11:16:16.295029
783092,2018-07-23 11:16:16.295029
786771,2018-07-23 11:16:16.295029
793517,2018-07-23 11:16:16.295029
796742,2018-07-23 11:16:16.295029
798542,2018-07-23 11:16:16.295029
799645,2018-07-23 11:16:16.295029
805094,2018-07-23 11:16:16.295029
807206,2018-07-23 11:16:16.295029
808824,2018-07-23 11:16:16.295029
811721,2018-07-23 11:16:16.295029
812984,2018-07-23 11:16:16.295029
813987,2018-07-23 11:16:16.295029
818340,2018-07-23 11:16:16.295029
821228,2018-07-23 11:16:16.295029
840751,2018-07-23 11:16:16.295029
864701,2018-07-23 11:16:16.295029
867681,2018-07-23 11:16:16.295029
882801,2018-07-23 11:16:16.295029
883301,2018-07-23 11:16:16.295029
890911,2018-07-23 11:16:16.295029
904411,2018-07-23 11:16:16.295029
970871,2018-07-23 11:16:16.295029
1091201,2018-07-23 11:16:16.295029
1138981,2018-07-23 11:16:16.295029
1160471,2018-07-23 11:16:16.295029
1240701,2018-07-23 11:16:16.295029
1305711,2018-07-23 11:16:16.295029
1308251,2018-07-23 11:16:16.295029
1317531,2018-07-23 11:16:16.295029
1385911,2018-07-23 11:16:16.295029
1392141,2018-07-23 11:16:16.295029
1436631,2018-07-23 11:16:16.295029
1460181,2018-07-23 11:16:16.295029
1477811,2018-07-23 11:16:16.295029
1481631,2018-07-23 11:16:16.295029
1514051,2018-07-23 11:16:16.295029
1555941,2018-07-23 11:16:16.295029
1577551,2018-07-23 11:16:16.295029
1652821,2018-07-23 11:16:16.295029
1665721,2018-07-23 11:16:16.295029
1676151,2018-07-23 11:16:16.295029
1733401,2018-07-23 11:16:16.295029
1758171,2018-07-23 11:16:16.295029
1798431,2018-07-23 11:16:16.295029
1810701,2018-07-23 11:16:16.295029
1815871,2018-07-23 11:16:16.295029
1845211,2018-07-23 11:16:16.295029
1956601,2018-07-23 11:16:16.295029
2053491,2018-07-23 11:16:16.295029
2057651,2018-07-23 11:16:16.295029
2139581,2018-07-23 11:16:16.295029
2185891,2018-07-23 11:16:16.295029
2210861,2018-07-23 11:16:16.295029
2255981,2018-07-23 11:16:16.295029
2400471,2018-07-23 11:16:16.295029
2400631,2018-07-23 11:16:16.295029
2475801,2018-07-23 11:16:16.295029
2504051,2018-07-23 11:16:16.295029
2524341,2018-07-23 11:16:16.295029
2542511,2018-07-23 11:16:16.295029
2550311,2018-07-23 11:16:16.295029
2597731,2018-07-23 11:16:16.295029
2644391,2018-07-23 11:16:16.295029
2647031,2018-07-23 11:16:16.295029
2829401,2018-07-23 11:16:16.295029
2848341,2018-07-23 11:16:16.295029
2869271,2018-07-23 11:16:16.295029
2885371,2018-07-23 11:16:16.295029
2967051,2018-07-23 11:16:16.295029
2971551,2018-07-23 11:16:16.295029
3001511,2018-07-23 11:16:16.295029
3192471,2018-07-23 11:16:16.295029
3215861,2018-07-23 11:16:16.295029
3238231,2018-07-23 11:16:16.295029
3265621,2018-07-23 11:16:16.295029
3343881,2018-07-23 11:16:16.295029
3363151,2018-07-23 11:16:16.295029
3391431,2018-07-23 11:16:16.295029
3531571,2018-07-23 11:16:16.295029
3649181,2018-07-23 11:16:16.295029
3649791,2018-07-23 11:16:16.295029
3735811,2018-07-23 11:16:16.295029
3927591,2018-07-23 11:16:16.295029
3938181,2018-07-23 11:16:16.295029
3963721,2018-07-23 11:16:16.295029
4045441,2018-07-23 11:16:16.295029
4085591,2018-07-23 11:16:16.295029
4118901,2018-07-23 11:16:16.295029
4164991,2018-07-23 11:16:16.295029
4250541,2018-07-23 11:16:16.295029
4267411,2018-07-23 11:16:16.295029
4296301,2018-07-23 11:16:16.295029
4300171,2018-07-23 11:16:16.295029
4347461,2018-07-23 11:16:16.295029
4352321,2018-07-23 11:16:16.295029
4411091,2018-07-23 11:16:16.295029
4419461,2018-07-23 11:16:16.295029
4443851,2018-07-23 11:16:16.295029
4529411,2018-07-23 11:16:16.295029
4644991,2018-07-23 11:16:16.295029
