idUsuario,dataDesvinculacao
2588731,2018-07-24 11:16:01.857232
14065817,2018-07-24 11:16:01.857232
14873826,2018-07-24 11:16:01.857232
18907587,2018-07-24 11:16:01.857232
20075872,2018-07-24 11:16:01.857232
24769629,2018-07-24 11:16:01.857232
25977706,2018-07-24 11:16:01.857232
26880005,2018-07-24 11:16:01.857232
27709372,2018-07-24 11:16:01.857232
30724355,2018-07-24 11:16:01.857232
32830811,2018-07-24 11:16:01.857232
34632328,2018-07-24 11:16:01.857232
43753816,2018-07-24 11:16:01.857232
48884150,2018-07-24 11:16:01.857232
48898773,2018-07-24 11:16:01.857232
50623542,2018-07-24 11:16:01.857232
51163504,2018-07-24 11:16:01.857232
54651502,2018-07-24 11:16:01.857232
57090427,2018-07-24 11:16:01.857232
61918976,2018-07-24 11:16:01.857232
62289385,2018-07-24 11:16:01.857232
68847014,2018-07-24 11:16:01.857232
70559431,2018-07-24 11:16:01.857232
76697848,2018-07-24 11:16:01.857232
77682065,2018-07-24 11:16:01.857232
91090162,2018-07-24 11:16:01.857232
94946101,2018-07-24 11:16:01.857232
98139920,2018-07-24 11:16:01.857232
99639220,2018-07-24 11:16:01.857232
108334283,2018-07-24 11:16:01.857232
110027855,2018-07-24 11:16:01.857232
112266378,2018-07-24 11:16:01.857232
119880681,2018-07-24 11:16:01.857232
126200665,2018-07-24 11:16:01.857232
131960666,2018-07-24 11:16:01.857232
135595752,2018-07-24 11:16:01.857232
142411019,2018-07-24 11:16:01.857232
146176775,2018-07-24 11:16:01.857232
158167129,2018-07-24 11:16:01.857232
166513482,2018-07-24 11:16:01.857232
168829704,2018-07-24 11:16:01.857232
171631894,2018-07-24 11:16:01.857232
171662798,2018-07-24 11:16:01.857232
173348294,2018-07-24 11:16:01.857232
176719873,2018-07-24 11:16:01.857232
183301208,2018-07-24 11:16:01.857232
186746796,2018-07-24 11:16:01.857232
187596951,2018-07-24 11:16:01.857232
188478641,2018-07-24 11:16:01.857232
193744948,2018-07-24 11:16:01.857232
198697817,2018-07-24 11:16:01.857232
200242307,2018-07-24 11:16:01.857232
207801308,2018-07-24 11:16:01.857232
216779716,2018-07-24 11:16:01.857232
224808594,2018-07-24 11:16:01.857232
231220052,2018-07-24 11:16:01.857232
232493148,2018-07-24 11:16:01.857232
235689268,2018-07-24 11:16:01.857232
235723431,2018-07-24 11:16:01.857232
239013836,2018-07-24 11:16:01.857232
242457118,2018-07-24 11:16:01.857232
245596784,2018-07-24 11:16:01.857232
247646803,2018-07-24 11:16:01.857232
253456560,2018-07-24 11:16:01.857232
264961262,2018-07-24 11:16:01.857232
276626022,2018-07-24 11:16:01.857232
279996869,2018-07-24 11:16:01.857232
280282927,2018-07-24 11:16:01.857232
284052139,2018-07-24 11:16:01.857232
303997552,2018-07-24 11:16:01.857232
311784332,2018-07-24 11:16:01.857232
319275350,2018-07-24 11:16:01.857232
320195325,2018-07-24 11:16:01.857232
320918439,2018-07-24 11:16:01.857232
321286591,2018-07-24 11:16:01.857232
324663772,2018-07-24 11:16:01.857232
328665067,2018-07-24 11:16:01.857232
329411806,2018-07-24 11:16:01.857232
336233086,2018-07-24 11:16:01.857232
342753785,2018-07-24 11:16:01.857232
350640964,2018-07-24 11:16:01.857232
354893901,2018-07-24 11:16:01.857232
361190276,2018-07-24 11:16:01.857232
365633343,2018-07-24 11:16:01.857232
370084458,2018-07-24 11:16:01.857232
378327671,2018-07-24 11:16:01.857232
387152939,2018-07-24 11:16:01.857232
387282096,2018-07-24 11:16:01.857232
390832945,2018-07-24 11:16:01.857232
398854892,2018-07-24 11:16:01.857232
403999913,2018-07-24 11:16:01.857232
407193292,2018-07-24 11:16:01.857232
414037986,2018-07-24 11:16:01.857232
417547710,2018-07-24 11:16:01.857232
421400550,2018-07-24 11:16:01.857232
426632687,2018-07-24 11:16:01.857232
428279638,2018-07-24 11:16:01.857232
432111163,2018-07-24 11:16:01.857232
440228884,2018-07-24 11:16:01.857232
448072832,2018-07-24 11:16:01.857232
459617338,2018-07-24 11:16:01.857232
461573390,2018-07-24 11:16:01.857232
465929686,2018-07-24 11:16:01.857232
468450195,2018-07-24 11:16:01.857232
477789440,2018-07-24 11:16:01.857232
478060178,2018-07-24 11:16:01.857232
514515544,2018-07-24 11:16:01.857232
517981783,2018-07-24 11:16:01.857232
528252499,2018-07-24 11:16:01.857232
529640700,2018-07-24 11:16:01.857232
532801674,2018-07-24 11:16:01.857232
552842519,2018-07-24 11:16:01.857232
567912700,2018-07-24 11:16:01.857232
571931504,2018-07-24 11:16:01.857232
595126273,2018-07-24 11:16:01.857232
600155964,2018-07-24 11:16:01.857232
604456777,2018-07-24 11:16:01.857232
607329887,2018-07-24 11:16:01.857232
621861264,2018-07-24 11:16:01.857232
628766914,2018-07-24 11:16:01.857232
701702130,2018-07-24 11:16:01.857232
706740152,2018-07-24 11:16:01.857232
709507601,2018-07-24 11:16:01.857232
731494903,2018-07-24 11:16:01.857232
737803854,2018-07-24 11:16:01.857232
772081322,2018-07-24 11:16:01.857232
791362495,2018-07-24 11:16:01.857232
810904878,2018-07-24 11:16:01.857232
838061154,2018-07-24 11:16:01.857232
839999353,2018-07-24 11:16:01.857232
906932174,2018-07-24 11:16:01.857232
941440248,2018-07-24 11:16:01.857232
970284223,2018-07-24 11:16:01.857232
1029682728,2018-07-24 11:16:01.857232
1072499124,2018-07-24 11:16:01.857232
1079311934,2018-07-24 11:16:01.857232
1083719450,2018-07-24 11:16:01.857232
1095586062,2018-07-24 11:16:01.857232
1099352534,2018-07-24 11:16:01.857232
1116956964,2018-07-24 11:16:01.857232
1166320806,2018-07-24 11:16:01.857232
1190790344,2018-07-24 11:16:01.857232
1195330424,2018-07-24 11:16:01.857232
1237905823,2018-07-24 11:16:01.857232
1248501330,2018-07-24 11:16:01.857232
1250957504,2018-07-24 11:16:01.857232
1448937511,2018-07-24 11:16:01.857232
1466156498,2018-07-24 11:16:01.857232
1531018736,2018-07-24 11:16:01.857232
1627023050,2018-07-24 11:16:01.857232
1634810474,2018-07-24 11:16:01.857232
1668059328,2018-07-24 11:16:01.857232
1925183156,2018-07-24 11:16:01.857232
1937782064,2018-07-24 11:16:01.857232
2163222373,2018-07-24 11:16:01.857232
2181985694,2018-07-24 11:16:01.857232
2184916534,2018-07-24 11:16:01.857232
2211244932,2018-07-24 11:16:01.857232
2250414309,2018-07-24 11:16:01.857232
2273610824,2018-07-24 11:16:01.857232
2346027952,2018-07-24 11:16:01.857232
2438945366,2018-07-24 11:16:01.857232
2465173876,2018-07-24 11:16:01.857232
2480479362,2018-07-24 11:16:01.857232
2546594803,2018-07-24 11:16:01.857232
2674344533,2018-07-24 11:16:01.857232
2766560247,2018-07-24 11:16:01.857232
2801587918,2018-07-24 11:16:01.857232
2840138044,2018-07-24 11:16:01.857232
2848779183,2018-07-24 11:16:01.857232
2854120193,2018-07-24 11:16:01.857232
2925957835,2018-07-24 11:16:01.857232
2934274443,2018-07-24 11:16:01.857232
2939631443,2018-07-24 11:16:01.857232
2973831564,2018-07-24 11:16:01.857232
2974859590,2018-07-24 11:16:01.857232
2984447218,2018-07-24 11:16:01.857232
3019853996,2018-07-24 11:16:01.857232
3037156366,2018-07-24 11:16:01.857232
3149756277,2018-07-24 11:16:01.857232
3160812997,2018-07-24 11:16:01.857232
3197031921,2018-07-24 11:16:01.857232
3226881497,2018-07-24 11:16:01.857232
3232128692,2018-07-24 11:16:01.857232
3364752916,2018-07-24 11:16:01.857232
3613198817,2018-07-24 11:16:01.857232
3973866316,2018-07-24 11:16:01.857232
4826029455,2018-07-24 11:16:01.857232
4845781545,2018-07-24 11:16:01.857232
705780081675935745,2018-07-24 11:16:01.857232
716270301080846336,2018-07-24 11:16:01.857232
718834744167763968,2018-07-24 11:16:01.857232
746972991997673472,2018-07-24 11:16:01.857232
760960475999924224,2018-07-24 11:16:01.857232
781866415926054912,2018-07-24 11:16:01.857232
786989408792739840,2018-07-24 11:16:01.857232
787667086491418624,2018-07-24 11:16:01.857232
790304032439070724,2018-07-24 11:16:01.857232
792716818012069888,2018-07-24 11:16:01.857232
797998966998638593,2018-07-24 11:16:01.857232
809237666550206470,2018-07-24 11:16:01.857232
815772337635262464,2018-07-24 11:16:01.857232
822339947508154369,2018-07-24 11:16:01.857232
827471724971126784,2018-07-24 11:16:01.857232
851826727135215616,2018-07-24 11:16:01.857232
853775501525041153,2018-07-24 11:16:01.857232
853962692503187456,2018-07-24 11:16:01.857232
856608431171670017,2018-07-24 11:16:01.857232
861324792296853504,2018-07-24 11:16:01.857232
869177675138703361,2018-07-24 11:16:01.857232
876350096270540800,2018-07-24 11:16:01.857232
892503180139012100,2018-07-24 11:16:01.857232
892590022255230977,2018-07-24 11:16:01.857232
