seguidor,idResposta,dataResposta
703199644004683776,1022956650007879680,2018-7-27 21:27:25
703199644004683776,1022876245057519616,2018-7-27 16:07:55
703199644004683776,1022740124424130560,2018-7-27 07:07:01
982827529,1022693527803887616,2018-7-27 04:01:52
811842415942336512,1023081975974903808,2018-7-28 05:45:25
829547048,1023273893958578176,2018-7-28 18:28:02
1021532104037945345,1023015993088589826,2018-7-28 01:23:14
1021209342601703425,1023132400618856448,2018-7-28 09:05:47
1013733750369345536,1023154236299853824,2018-7-28 10:32:33
703199644004683776,1023366303858532352,2018-7-29 00:35:14
703199644004683776,1023343275938332672,2018-7-28 23:03:44
703199644004683776,1023087994654343168,2018-7-28 06:09:20
236506598,1023269462332588039,2018-7-28 18:10:25
2700809694,1023070950437212160,2018-7-28 05:01:36
17049613,1023267867452743680,2018-7-28 18:04:05
32223065,1023345910057558016,2018-7-28 23:14:12
302145749,1023187231421472768,2018-7-28 12:43:40
2808129511,1023692319210582018,2018-7-29 22:10:42
2808129511,1023547076574175232,2018-7-29 12:33:34
891636575099998208,1023456221448138753,2018-7-29 06:32:32
703199644004683776,1023695038289772544,2018-7-29 22:21:31
703199644004683776,1023439038940893184,2018-7-29 05:24:16
898782048512483328,1023463699191713792,2018-7-29 07:02:15
454836433,1023479019445125120,2018-7-29 08:03:08
872595930,1023584914740932608,2018-7-29 15:03:55
309969954,1023616813454827521,2018-7-29 17:10:40
126907294,1023585406606962688,2018-7-29 15:05:52
2808129511,1023947632585203712,2018-7-30 15:05:14
2808129511,1023932816063651841,2018-7-30 14:06:21
2808129511,1023735179930755072,2018-7-30 01:01:01
2808129511,1023733024347906049,2018-7-30 00:52:27
145400893,1023811723768287233,2018-7-30 06:05:11
929818307213103104,1023948657714974725,2018-7-30 15:09:18
703199644004683776,1024018912936189954,2018-7-30 19:48:28
703199644004683776,1023993112702664706,2018-7-30 18:05:57
703199644004683776,1023827414412132358,2018-7-30 07:07:32
703199644004683776,1023773887308484608,2018-7-30 03:34:50
703199644004683776,1023755583176884224,2018-7-30 02:22:06
3056414245,1023791813428215808,2018-7-30 04:46:04
3167985246,1023962240377073669,2018-7-30 16:03:17
611557091,1023947482559131649,2018-7-30 15:04:38
863383540653838336,1024460213640941570,2018-8-01 01:02:03
2808129511,1024226757916934144,2018-7-31 09:34:22
1013733750369345536,1025007008276201473,2018-8-02 13:14:49
461030007,1024975376617857024,2018-8-02 11:09:07
934129945353375744,1024336521007128576,2018-7-31 16:50:32
2759286913,1024628025122533377,2018-8-01 12:08:52
703199644004683776,1024930759512141824,2018-8-02 08:11:50
703199644004683776,1024898344848683008,2018-8-02 06:03:01
703199644004683776,1024792917888647168,2018-8-01 23:04:06
703199644004683776,1024656601557475328,2018-8-01 14:02:25
703199644004683776,1024642481416269824,2018-8-01 13:06:19
703199644004683776,1024626465533554688,2018-8-01 12:02:40
703199644004683776,1024551826769805312,2018-8-01 07:06:05
703199644004683776,1024505885190750208,2018-8-01 04:03:32
703199644004683776,1024493981848297472,2018-8-01 03:16:14
703199644004683776,1024445598513156096,2018-8-01 00:03:58
703199644004683776,1024435107774574592,2018-7-31 23:22:17
703199644004683776,1024385534448295936,2018-7-31 20:05:18
703199644004683776,1024357935009292289,2018-7-31 18:15:38
703199644004683776,1024204012407726081,2018-7-31 08:04:00
703199644004683776,1024191334817714176,2018-7-31 07:13:37
703199644004683776,1024174156374528000,2018-7-31 06:05:21
703199644004683776,1024139905386139650,2018-7-31 03:49:15
72626810,1024356483264405504,2018-7-31 18:09:51
420346801,1024751564349689857,2018-8-01 20:19:46
56647894,1024358881613553664,2018-7-31 18:19:23
3056414245,1024843292024946688,2018-8-02 02:24:16
3056414245,1024155199064223744,2018-7-31 04:50:01
3723604454,1024576674157944832,2018-8-01 08:44:49
2181662335,1024311147141324800,2018-7-31 15:09:42
17819500,1024265042152357888,2018-7-31 12:06:30
126907294,1024732724999774209,2018-8-01 19:04:54
71742712,1025358682610122752,2018-8-03 12:32:14
956745967117611008,1025035587428986885,2018-8-02 15:08:22
2808129511,1025337586452185088,2018-8-03 11:08:25
2808129511,1025058040469499905,2018-8-02 16:37:36
1013733750369345536,1025325850210775040,2018-8-03 10:21:46
703199644004683776,1025199820129148928,2018-8-03 02:00:59
703199644004683776,1025095103394836480,2018-8-02 19:04:52
20643396,1025361895749033984,2018-8-03 12:45:00
111966547,1025126315098296320,2018-8-02 21:08:54
309969954,1025357386331172864,2018-8-03 12:27:05
18397308,1025169598419746816,2018-8-03 00:00:53
14209354,1025142501231996928,2018-8-02 22:13:13
1013765066,1025608141365489665,2018-8-04 05:03:30
2808129511,1025509296602312709,2018-8-03 22:30:44
2808129511,1025490478706446337,2018-8-03 21:15:57
1013733750369345536,1025479789497524226,2018-8-03 20:33:28
1013733750369345536,1025462764926578688,2018-8-03 19:25:49
1013733750369345536,1025454386988965888,2018-8-03 18:52:32
876545250,1025594542790254598,2018-8-04 04:09:28
703199644004683776,1025653993748475904,2018-8-04 08:05:42
703199644004683776,1025510372776837120,2018-8-03 22:35:00
703199644004683776,1025400845364588545,2018-8-03 15:19:47
1720581601,1025568177449721862,2018-8-04 02:24:42
3231118912,1025522644832083968,2018-8-03 23:23:46
2425508519,1025451252828782598,2018-8-03 18:40:05
2170232667,1025595345043111939,2018-8-04 04:12:39
215394106,1025668545613586433,2018-8-04 09:03:31
1022196444973989888,1025894773331247104,2018-8-05 00:02:28
915052461554991104,1025895081868320768,2018-8-05 00:03:42
789671472927309824,1025880358074675201,2018-8-04 23:05:11
1141408747,1026081662579470338,2018-8-05 12:25:06
2808129511,1026082197617483776,2018-8-05 12:27:14
703199644004683776,1026093177571291136,2018-8-05 13:10:52
703199644004683776,1025991927659999233,2018-8-05 06:28:32
703199644004683776,1025971465366261760,2018-8-05 05:07:13
3027064440,1025758900619042817,2018-8-04 15:02:34
3056414245,1026055618438811650,2018-8-05 10:41:37
2359909566,1025850047991361537,2018-8-04 21:04:45
2808129511,1026157093433368576,2018-8-05 17:24:50
703199644004683776,1026286946199511040,2018-8-06 02:00:50
703199644004683776,1026243191446626304,2018-8-05 23:06:58
703199644004683776,1026226431230201856,2018-8-05 22:00:22
703199644004683776,1026181165600923648,2018-8-05 19:00:30
703199644004683776,1026167028665774081,2018-8-05 18:04:19
703199644004683776,1026151774040862720,2018-8-05 17:03:42
703199644004683776,1026138374808195072,2018-8-05 16:10:27
703199644004683776,1026121073144864768,2018-8-05 15:01:42
56647894,1026197849963417605,2018-8-05 20:06:47
454836433,1026438456703111168,2018-8-06 12:02:53
3056414245,1026295321637408768,2018-8-06 02:34:06
833813296671244292,1026634850932072448,2018-8-07 01:03:17
1001457289071505408,1026822762956914689,2018-8-07 13:29:58
1001457289071505408,1026489046778793984,2018-8-06 15:23:54
1001457289071505408,1026469571358683136,2018-8-06 14:06:31
863841819959803905,1026785902444441600,2018-8-07 11:03:30
1017604088803090433,1026674348365631488,2018-8-07 03:40:13
2808129511,1026759098690416645,2018-8-07 09:17:00
2808129511,1026619621124829186,2018-8-07 00:02:46
2889477832,1026532077779542017,2018-8-06 18:14:54
1720581601,1026576028284547073,2018-8-06 21:09:32
3056414245,1026664823512289280,2018-8-07 03:02:23
4449781587,1026620444189896704,2018-8-07 00:06:02
86392086,1026606837670395905,2018-8-06 23:11:58
809802395463000064,1026891180599111680,2018-8-07 18:01:50
217273646,1026968997114388480,2018-8-07 23:11:03
23423810,1026922165910888454,2018-8-07 20:04:58
703199644004683776,1026997057058422784,2018-8-08 01:02:33
479650454,1026847217179451392,2018-8-07 15:07:09
1702708244,1026997165774839809,2018-8-08 01:02:59
72143509,1027102798717046784,2018-8-08 08:02:44
841915362044190720,1027541465235443712,2018-8-09 13:05:50
703199644004683776,1027360913475678211,2018-8-09 01:08:23
479650454,1027225452375470080,2018-8-08 16:10:07
479650454,1027214787984281600,2018-8-08 15:27:44
18656190,1027446178034712576,2018-8-09 06:47:12
18656190,1027316647172956161,2018-8-08 22:12:29
896865103777320960,1027193045832400897,2018-8-08 14:01:21
408653264,1027481237177421825,2018-8-09 09:06:31
2350055683,1027449832049336320,2018-8-09 07:01:43
600799584,1027510833905983489,2018-8-09 11:04:07
16331112,1027525689770225665,2018-8-09 12:03:09
3236193521,1027877992482197505,2018-8-10 11:23:05
3236193521,1027721769799573504,2018-8-10 01:02:18
984994033834446848,1027844275822678016,2018-8-10 09:09:06
67284443,1027575418407268353,2018-8-09 15:20:45
2808129511,1027843490644983809,2018-8-10 09:05:59
2808129511,1027630760767959040,2018-8-09 19:00:40
2808129511,1027608747236122624,2018-8-09 17:33:12
703199644004683776,1027767708421640193,2018-8-10 04:04:51
703199644004683776,1027717506260262912,2018-8-10 00:45:22
479650454,1027604253609623552,2018-8-09 17:15:20
1308913970,1027766565301878785,2018-8-10 04:00:18
1308913970,1027736895114104835,2018-8-10 02:02:24
3723604454,1027631942861172736,2018-8-09 19:05:22
2205360712,1027788938470219776,2018-8-10 05:29:12
702687917026598913,1027874622866219010,2018-8-10 11:09:41
99649037,1027722787262214144,2018-8-10 01:06:21
99649037,1027618738974142466,2018-8-09 18:12:54
2725670576,1027631022534479872,2018-8-09 19:01:42
85146182,1027585770087952384,2018-8-09 16:01:53
3236193521,1027963182457995264,2018-8-10 17:01:35
929393492987609088,1027920674453692418,2018-8-10 14:12:41
1308913970,1028204928504946688,2018-8-11 09:02:12
3056414245,1028147203892752385,2018-8-11 05:12:50
237450120,1028251183981453313,2018-8-11 12:06:00
871036639,1028160337160298496,2018-8-11 06:05:01
173582866,1027919481916600320,2018-8-10 14:07:56
23518243,1028069460379410432,2018-8-11 00:03:54
302439881,1028432639403929601,2018-8-12 00:07:03
2808129511,1028589429131276289,2018-8-12 10:30:04
2808129511,1028280952974462976,2018-8-11 14:04:18
703199644004683776,1028490036155691008,2018-8-12 03:55:07
703199644004683776,1028448447932837890,2018-8-12 01:09:52
703199644004683776,1028307752471482368,2018-8-11 15:50:47
3056414245,1028513435741577222,2018-8-12 05:28:06
3723604454,1028387104949030912,2018-8-11 21:06:06
47333409,1028280835114512384,2018-8-11 14:03:50
357947236,1028431820528865280,2018-8-12 00:03:48
957753901599674368,1028813508127981569,2018-8-13 01:20:29
10826122,1028763223070269442,2018-8-12 22:00:40
2808129511,1028787565732737024,2018-8-12 23:37:24
52352121,1028654842808606720,2018-8-12 14:50:00
916486892266377218,1028978139328905216,2018-8-13 12:14:40
703199644004683776,1028868826493014016,2018-8-13 05:00:18
703199644004683776,1028853908284825602,2018-8-13 04:01:01
703199644004683776,1028736473535848450,2018-8-12 20:14:22
703199644004683776,1028657878570332160,2018-8-12 15:02:04
247711349,1028839304879951875,2018-8-13 03:02:59
3056414245,1028886766869209088,2018-8-13 06:11:35
1670944669,1028899925336223744,2018-8-13 07:03:52
727211397025771521,1028718364343058433,2018-8-12 19:02:25
1066349184,1028799842309599232,2018-8-13 00:26:11
912326930,1028964852151341057,2018-8-13 11:21:52
148145453,1028840109679013889,2018-8-13 03:06:11
2994620218,1029095991646068736,2018-8-13 20:02:58
789671472927309824,1029050540200742912,2018-8-13 17:02:22
703199644004683776,1029218673024741376,2018-8-14 04:10:28
703199644004683776,1029037866863812609,2018-8-13 16:12:00
703199644004683776,1029020096340127745,2018-8-13 15:01:23
905938845388210176,1029126820711591937,2018-8-13 22:05:28
2808129511,1029665175220248576,2018-8-15 09:44:42
2889477832,1029594172305694723,2018-8-15 05:02:34
823367003368931328,1029435033826746369,2018-8-14 18:30:12
420346801,1029531889890209792,2018-8-15 00:55:04
3056414245,1029593048840392704,2018-8-15 04:58:06
162826918,1029669272413515777,2018-8-15 10:00:59
355500612,1029403344945729538,2018-8-14 16:24:17
966766649079681024,1030032005411602432,2018-8-16 10:02:21
789671472927309824,1029986387360206848,2018-8-16 07:01:05
2808129511,1029790450113282049,2018-8-15 18:02:30
1013733750369345536,1030085396070322177,2018-8-16 13:34:31
1013733750369345536,1030062182313156611,2018-8-16 12:02:16
703199644004683776,1030069566016237569,2018-8-16 12:31:36
703199644004683776,1029850479180881920,2018-8-15 22:01:02
2481729036,1030087195632316416,2018-8-16 13:41:40
781001408,1029926525020319744,2018-8-16 03:03:13
56647894,1029840370694348802,2018-8-15 21:20:52
355500612,1029878431511715841,2018-8-15 23:52:06
906483810,1030229170910109696,2018-8-16 23:05:49
1013765066,1030095211622531072,2018-8-16 14:13:31
1263701197,1030109005740269574,2018-8-16 15:08:20
1013733750369345536,1030154283990360064,2018-8-16 18:08:15
1013733750369345536,1030154231158906880,2018-8-16 18:08:02
1013733750369345536,1030128867732795393,2018-8-16 16:27:15
1013733750369345536,1030108768430944256,2018-8-16 15:07:23
1013733750369345536,1030093587894165504,2018-8-16 14:07:04
902884021042003969,1030123177676959744,2018-8-16 16:04:38
826460097257824257,1030199434880200704,2018-8-16 21:07:40
257215216,1030200115863138305,2018-8-16 21:10:22
703199644004683776,1030199630489899008,2018-8-16 21:08:26
325833057,1030243446974345216,2018-8-17 00:02:33
2747285445,1030246775372754945,2018-8-17 00:15:46
56647894,1030184934235951105,2018-8-16 20:10:02
3056414245,1030294709275701248,2018-8-17 03:26:15
2700809694,1030289179903774721,2018-8-17 03:04:16
704173152901984256,1030107605249740800,2018-8-16 15:02:46
922059200,1030242892051357696,2018-8-17 00:00:21
99649037,1030198140606054407,2018-8-16 21:02:31
23216026,1030319645729980417,2018-8-17 05:05:20
1030653319256006656,1030659830862630913,2018-8-18 03:37:07
1013765066,1030801856291917824,2018-8-18 13:01:28
717628530704715776,1030787751438942208,2018-8-18 12:05:25
2808129511,1030774950460895232,2018-8-18 11:14:33
1013733750369345536,1030549655900356609,2018-8-17 20:19:19
1013733750369345536,1030488974920503297,2018-8-17 16:18:11
1013733750369345536,1030457810222555136,2018-8-17 14:14:21
2605605584,1030683634359881728,2018-8-18 05:11:42
703199644004683776,1030786470477488130,2018-8-18 12:00:20
703199644004683776,1030781803739668480,2018-8-18 11:41:47
703199644004683776,1030660600685375489,2018-8-18 03:40:10
724243544,1030471882829688834,2018-8-17 15:10:16
494999288,1030797031827230721,2018-8-18 12:42:18
43791077,1030485253549445121,2018-8-17 16:03:24
23257393,1030455362535796737,2018-8-17 14:04:38
63320437,1030862699759132672,2018-8-18 17:03:14
3236193521,1030967727056412672,2018-8-19 00:00:35
2808129511,1031244719320387585,2018-8-19 18:21:15
2808129511,1031211541146886144,2018-8-19 16:09:25
2808129511,1031181708434055168,2018-8-19 14:10:52
2808129511,1030834694043127808,2018-8-18 15:11:57
726782479093346304,1031073571865587712,2018-8-19 07:01:10
1569205478,1030961858952359936,2018-8-18 23:37:16
3056414245,1030988429822181383,2018-8-19 01:22:51
2808129511,1031452283991732224,2018-8-20 08:06:02
2808129511,1031285854076059648,2018-8-19 21:04:42
2808129511,1031261820101844992,2018-8-19 19:29:12
1013733750369345536,1031588819546648581,2018-8-20 17:08:35
1013733750369345536,1031588495519883266,2018-8-20 17:07:17
1013733750369345536,1031565901127184384,2018-8-20 15:37:31
1013733750369345536,1031542822019715072,2018-8-20 14:05:48
1013733750369345536,1031542526858153985,2018-8-20 14:04:38
703199644004683776,1031570265128534018,2018-8-20 15:54:51
703199644004683776,1031511583548223488,2018-8-20 12:01:40
56647894,1031326984851398662,2018-8-19 23:48:08
3056414245,1031376444952399872,2018-8-20 03:04:41
735051457448316928,1031362690101456896,2018-8-20 02:10:01
1697131856,1031410730942296064,2018-8-20 05:20:55
237121375,1031287134647472128,2018-8-19 21:09:47
906483810,1031830136432324608,2018-8-21 09:07:29
217273646,1031758466929623047,2018-8-21 04:22:42
956208388320489473,1031692524396703746,2018-8-21 00:00:40
2808129511,1031937580105977856,2018-8-21 16:14:26
2808129511,1031614661127544833,2018-8-20 18:51:16
1013733750369345536,1031648924321415168,2018-8-20 21:07:25
1569205478,1031617591024840705,2018-8-20 19:02:54
577818539,1031692467391918080,2018-8-21 00:00:26
52859293,1031919516320550912,2018-8-21 15:02:39
953252647431229441,1032191021990522880,2018-8-22 09:01:31
948180625441345536,1032093602107871234,2018-8-22 02:34:24
3620843495,1032056548682604544,2018-8-22 00:07:10
2183389910,1032010802084102144,2018-8-21 21:05:23
2808129511,1031985583936208896,2018-8-21 19:25:11
1013733750369345536,1032211688592953344,2018-8-22 10:23:38
703199644004683776,1032266934274936834,2018-8-22 14:03:10
48807278,1031997860097740800,2018-8-21 20:13:58
2901986594,1032347128973209605,2018-8-22 19:21:50
810439176483020801,1032604017099042816,2018-8-23 12:22:37
2808129511,1032628724322250752,2018-8-23 14:00:47
2808129511,1032577663897088001,2018-8-23 10:37:54
2808129511,1032403725334310913,2018-8-22 23:06:43
1013733750369345536,1032342290969317377,2018-8-22 19:02:36
1629818304,1032401126337826816,2018-8-22 22:56:24
184714697,1032649964344602630,2018-8-23 15:25:11
1570326325,1032434009287143424,2018-8-23 01:07:04
703199644004683776,1032656304467320834,2018-8-23 15:50:23
703199644004683776,1032629196294643712,2018-8-23 14:02:40
3056414245,1032459286985814016,2018-8-23 02:47:30
355500612,1032558452906831873,2018-8-23 09:21:33
903347377339289601,1032704658060582912,2018-8-23 19:02:31
824305405555834881,1033052239764574213,2018-8-24 18:03:41
1013733750369345536,1032948065043460096,2018-8-24 11:09:44
991692380909719552,1033084731091341313,2018-8-24 20:12:48
912355140165947399,1032749681930067970,2018-8-23 22:01:26
703199644004683776,1032961949720567809,2018-8-24 12:04:54
3056414245,1032784782856527872,2018-8-24 00:20:55
1392920682,1032695531284389889,2018-8-23 18:26:15
2808129511,1033293404619321345,2018-8-25 10:01:59
2808129511,1033135711543861253,2018-8-24 23:35:23
991692380909719552,1033251038411644928,2018-8-25 07:13:39
17677656,1033294211041427456,2018-8-25 10:05:12
3056414245,1033195221763465216,2018-8-25 03:31:51
2453156048,1033450513688231936,2018-8-25 20:26:17
101831181,1033421840948121600,2018-8-25 18:32:21
126907294,1033218160978096128,2018-8-25 05:03:00
4528725387,1033689532443574272,2018-8-26 12:16:04
2808129511,1033629795777736704,2018-8-26 08:18:41
1013733750369345536,1033791901944737793,2018-8-26 19:02:51
758777703130464257,1033792565642813440,2018-8-26 19:05:29
703199644004683776,1033826725875081217,2018-8-26 21:21:13
703199644004683776,1033717203202461696,2018-8-26 14:06:01
56647894,1033741416890032129,2018-8-26 15:42:14
3056414245,1033542281779965953,2018-8-26 02:30:56
787694597136904192,1033520003180625922,2018-8-26 01:02:25
2504459748,1033792878617784321,2018-8-26 19:06:43
1915688023,1033807102714765312,2018-8-26 20:03:15
58188877,1033900281493221376,2018-8-27 02:13:30
978585517934641152,1034109772126150657,2018-8-27 16:05:57
1013733750369345536,1034059158016937984,2018-8-27 12:44:49
703199644004683776,1034156818044514304,2018-8-27 19:12:53
703199644004683776,1033902609118240768,2018-8-27 02:22:45
756112623360409600,1034048531605204992,2018-8-27 12:02:36
1106707369,1033898493470040064,2018-8-27 02:06:24
2687618341,1034894022979067904,2018-8-29 20:02:17
2687618341,1034879162182512640,2018-8-29 19:03:14
980819839815176198,1034245129933135873,2018-8-28 01:03:48
1486992404,1034667724901900288,2018-8-29 05:03:03
703199644004683776,1035000356919562240,2018-8-30 03:04:49
703199644004683776,1034879432765464577,2018-8-29 19:04:18
703199644004683776,1034818534805856256,2018-8-29 15:02:19
703199644004683776,1034440950972653569,2018-8-28 14:01:56
298766654,1034320003280068608,2018-8-28 06:01:20
66895104,1034246087782088704,2018-8-28 01:07:37
420346801,1034203930689863680,2018-8-27 22:20:06
3056414245,1034631036976680961,2018-8-29 02:37:16
3056414245,1034252568367689734,2018-8-28 01:33:22
78250128,1034380426951815168,2018-8-28 10:01:26
3291570366,1034248009691873281,2018-8-28 01:15:15
370828004,1034611880109789185,2018-8-29 01:21:09
20133,1034365077036707841,2018-8-28 09:00:26
983395896376295424,1035268820091514885,2018-8-30 20:51:35
239502027,1035257909641396224,2018-8-30 20:08:14
817734905878773761,1035331670113755136,2018-8-31 01:01:20
703199644004683776,1035345769740595201,2018-8-31 01:57:21
3056414245,1035347642568663040,2018-8-31 02:04:48
3056414245,1035019321095938048,2018-8-30 04:20:10
889692158348931072,1035059918720655360,2018-8-30 07:01:29
4155003314,1035075647922528257,2018-8-30 08:03:59
27763642,1035180888957562880,2018-8-30 15:02:11
1006923621686657026,1035564588039692288,2018-8-31 16:26:52
58188877,1035558026369884161,2018-8-31 16:00:47
1298746268,1035501069537820672,2018-8-31 12:14:28
990636812770013184,1035652875374931969,2018-8-31 22:17:41
420346801,1035664627160494080,2018-8-31 23:04:23
889692158348931072,1035383488193732608,2018-8-31 04:27:14
1670944669,1035554508208832512,2018-8-31 15:46:49
1106707369,1035634416670920704,2018-8-31 21:04:20
125566034,1035671733334892544,2018-8-31 23:32:37
841915362044190720,1036045386203455488,2018-9-02 00:17:23
990636812770013184,1035866902206148608,2018-9-01 12:28:09
2808129511,1035965681840390144,2018-9-01 19:00:40
703199644004683776,1036071851070509056,2018-9-02 02:02:33
703199644004683776,1036052891407187970,2018-9-02 00:47:12
703199644004683776,1036027308556079106,2018-9-01 23:05:33
289089520,1036118586283253760,2018-9-02 05:08:15
1002598660369276928,1036533136035860480,2018-9-03 08:35:32
1028828810681044992,1036505303980769280,2018-9-03 06:44:56
703199644004683776,1036269143455137792,2018-9-02 15:06:31
2194713261,1036480106552852482,2018-9-03 05:04:48
3056414245,1036484283291103232,2018-9-03 05:21:24
775782450664443904,1036377300009447424,2018-9-02 22:16:17
775782450664443904,1036359109128454145,2018-9-02 21:04:00
4578628095,1036238119530586112,2018-9-02 13:03:14
1106707369,1036405408586522625,2018-9-03 00:07:59
2499974964,1036342801846415360,2018-9-02 19:59:12
19815513,1036389005179453440,2018-9-02 23:02:48
372922293,1036585223025119237,2018-9-03 12:02:30
1008680905471381510,1036933395035643904,2018-9-04 11:06:01
938036946194092032,1036950092018843648,2018-9-04 12:12:22
1034606856210210816,1036737462213718018,2018-9-03 22:07:27
2277142664,1036872549131538432,2018-9-04 07:04:14
392000589,1036881949799972864,2018-9-04 07:41:35
3056414245,1036806579784433664,2018-9-04 02:42:06
775782450664443904,1036930618293186560,2018-9-04 10:54:59
775782450664443904,1036767124214226946,2018-9-04 00:05:19
1205691704,1036812581434867712,2018-9-04 03:05:57
420195567,1037280490435366912,2018-9-05 10:05:15
1035477728936513537,1037050758137610240,2018-9-04 18:52:22
858335751561506816,1037219105873559554,2018-9-05 06:01:20
858335751561506816,1037053753516597249,2018-9-04 19:04:17
858335751561506816,1037053153068371968,2018-9-04 19:01:53
1020424110051127302,1037235189854953472,2018-9-05 07:05:14
2635894272,1037054041854029831,2018-9-04 19:05:25
949692936614285312,1037010720335056897,2018-9-04 16:13:17
3392927158,1037001177106243587,2018-9-04 15:35:21
18529714,1036975931385151489,2018-9-04 13:55:02
734484381851586560,1036993213532385282,2018-9-04 15:03:43
849331843166089217,1037307451920588800,2018-9-05 11:52:23
938036946194092032,1036978122321797122,2018-9-04 14:03:45
938036946194092032,1036964210981445633,2018-9-04 13:08:28
3195778317,1037037707766194177,2018-9-04 18:00:31
3195778317,1036963719971000321,2018-9-04 13:06:31
804386552814202881,1037301473246367745,2018-9-05 11:28:38
2808129511,1037100595398828033,2018-9-04 22:10:24
1013733750369345536,1037024767960907776,2018-9-04 17:09:06
703199644004683776,1037305563447795713,2018-9-05 11:44:53
703199644004683776,1037055751787892737,2018-9-04 19:12:13
902004776648323072,1037294661348483072,2018-9-05 11:01:33
3056414245,1037228575735394305,2018-9-05 06:38:57
337862963,1037054892479848450,2018-9-04 19:08:48
