idUsuario,dataDesvinculacao
8559292,2018-07-24 13:47:16.798167
19039613,2018-07-24 13:47:16.798167
19431495,2018-07-24 13:47:16.798167
21972459,2018-07-24 13:47:16.798167
22543215,2018-07-24 13:47:16.798167
23992333,2018-07-24 13:47:16.798167
25173406,2018-07-24 13:47:16.798167
26880005,2018-07-24 13:47:16.798167
53486077,2018-07-24 13:47:16.798167
53915094,2018-07-24 13:47:16.798167
56596935,2018-07-24 13:47:16.798167
57395232,2018-07-24 13:47:16.798167
83386860,2018-07-24 13:47:16.798167
84294153,2018-07-24 13:47:16.798167
87585047,2018-07-24 13:47:16.798167
120530271,2018-07-24 13:47:16.798167
146586834,2018-07-24 13:47:16.798167
147939039,2018-07-24 13:47:16.798167
155733648,2018-07-24 13:47:16.798167
163625626,2018-07-24 13:47:16.798167
167277747,2018-07-24 13:47:16.798167
168094125,2018-07-24 13:47:16.798167
178630194,2018-07-24 13:47:16.798167
191224106,2018-07-24 13:47:16.798167
196274326,2018-07-24 13:47:16.798167
211992422,2018-07-24 13:47:16.798167
231925507,2018-07-24 13:47:16.798167
250213953,2018-07-24 13:47:16.798167
253650869,2018-07-24 13:47:16.798167
264501931,2018-07-24 13:47:16.798167
269394313,2018-07-24 13:47:16.798167
275785635,2018-07-24 13:47:16.798167
276603030,2018-07-24 13:47:16.798167
284037056,2018-07-24 13:47:16.798167
290793386,2018-07-24 13:47:16.798167
295682206,2018-07-24 13:47:16.798167
306245770,2018-07-24 13:47:16.798167
325716372,2018-07-24 13:47:16.798167
335345232,2018-07-24 13:47:16.798167
346843407,2018-07-24 13:47:16.798167
364384590,2018-07-24 13:47:16.798167
388178595,2018-07-24 13:47:16.798167
389200999,2018-07-24 13:47:16.798167
390661101,2018-07-24 13:47:16.798167
392301184,2018-07-24 13:47:16.798167
395741883,2018-07-24 13:47:16.798167
469619276,2018-07-24 13:47:16.798167
484185562,2018-07-24 13:47:16.798167
493458453,2018-07-24 13:47:16.798167
527009480,2018-07-24 13:47:16.798167
569586402,2018-07-24 13:47:16.798167
624378553,2018-07-24 13:47:16.798167
628442203,2018-07-24 13:47:16.798167
702534169,2018-07-24 13:47:16.798167
706323060,2018-07-24 13:47:16.798167
724314846,2018-07-24 13:47:16.798167
775920018,2018-07-24 13:47:16.798167
838614912,2018-07-24 13:47:16.798167
850058928,2018-07-24 13:47:16.798167
947156570,2018-07-24 13:47:16.798167
1053813216,2018-07-24 13:47:16.798167
1081388870,2018-07-24 13:47:16.798167
1133967307,2018-07-24 13:47:16.798167
1281504732,2018-07-24 13:47:16.798167
1345854307,2018-07-24 13:47:16.798167
1349537617,2018-07-24 13:47:16.798167
1384798622,2018-07-24 13:47:16.798167
1486937732,2018-07-24 13:47:16.798167
1621221048,2018-07-24 13:47:16.798167
1645053762,2018-07-24 13:47:16.798167
1709698442,2018-07-24 13:47:16.798167
1919033706,2018-07-24 13:47:16.798167
2250648259,2018-07-24 13:47:16.798167
2286110090,2018-07-24 13:47:16.798167
2332473651,2018-07-24 13:47:16.798167
2369655969,2018-07-24 13:47:16.798167
2385426306,2018-07-24 13:47:16.798167
2499132870,2018-07-24 13:47:16.798167
2569123230,2018-07-24 13:47:16.798167
2771698617,2018-07-24 13:47:16.798167
2789604922,2018-07-24 13:47:16.798167
2803180153,2018-07-24 13:47:16.798167
2841470949,2018-07-24 13:47:16.798167
