idUsuario,dataDesvinculacao
11403542,2018-07-24 14:03:11.161397
41393064,2018-07-24 14:03:11.161397
2587090741,2018-07-24 14:03:11.161397
927507329439948800,2018-07-24 14:03:11.161397
804100,2018-07-26 00:19:43.737226
16378249,2018-07-26 00:19:43.737226
552333486,2018-07-26 00:19:43.737226
2257874078,2018-07-26 00:19:43.737226
2660063922,2018-07-26 00:19:43.737226
741741024708464640,2018-07-26 00:19:43.737226
782195511789051904,2018-07-26 00:19:43.737226
1012693830343299072,2018-07-26 00:19:43.737226
1367481558,2018-07-27 00:34:49.386440
3234681061,2018-07-27 00:34:49.386440
3665280612,2018-07-27 00:34:49.386440
4872376451,2018-07-27 00:34:49.386440
707635473347452928,2018-07-27 00:34:49.386440
790154809437515776,2018-07-27 00:34:49.386440
62817872,2018-07-28 00:34:56.004690
629449035,2018-07-28 00:34:56.004690
1258329703,2018-07-28 00:34:56.004690
1398622104,2018-07-28 00:34:56.004690
2800496813,2018-07-28 00:34:56.004690
772137622676377600,2018-07-28 00:34:56.004690
840575444328030208,2018-07-28 00:34:56.004690
48407794,2018-07-29 00:34:52.064517
510907614,2018-07-29 00:34:52.064517
2674420643,2018-07-29 00:34:52.064517
838122366718861314,2018-07-29 00:34:52.064517
885590004445085696,2018-07-29 00:34:52.064517
966097927709102081,2018-07-29 00:34:52.064517
218959798,2018-07-30 00:34:48.259874
2769172227,2018-07-30 00:34:48.259874
3050812217,2018-07-30 00:34:48.259874
3987792494,2018-07-30 00:34:48.259874
4919098315,2018-07-30 00:34:48.259874
888851374548668418,2018-07-30 00:34:48.259874
122569945,2018-07-31 00:34:54.568236
518207308,2018-07-31 00:34:54.568236
1368625465,2018-07-31 00:34:54.568236
2561620056,2018-07-31 00:34:54.568236
711672982742163458,2018-07-31 00:34:54.568236
718498699433783296,2018-07-31 00:34:54.568236
760574027408617472,2018-07-31 00:34:54.568236
949076523457359872,2018-07-31 00:34:54.568236
15491703,2018-08-02 13:46:59.638621
21361155,2018-08-02 13:46:59.638621
61455907,2018-08-02 13:46:59.638621
218586713,2018-08-02 13:46:59.638621
256635199,2018-08-02 13:46:59.638621
493468476,2018-08-02 13:46:59.638621
1362080221,2018-08-02 13:46:59.638621
2257321915,2018-08-02 13:46:59.638621
2801125092,2018-08-02 13:46:59.638621
3316212417,2018-08-02 13:46:59.638621
3712058712,2018-08-02 13:46:59.638621
797236613797380096,2018-08-02 13:46:59.638621
919338822298562561,2018-08-02 13:46:59.638621
21165339,2018-08-03 13:32:35.976628
116171899,2018-08-03 13:32:35.976628
720540649049731072,2018-08-03 13:32:35.976628
939577256732758022,2018-08-03 13:32:35.976628
198215242,2018-08-04 13:32:49.336663
471452848,2018-08-04 13:32:49.336663
969780294524940289,2018-08-04 13:32:49.336663
991400963457060867,2018-08-04 13:32:49.336663
140038515,2018-08-05 13:33:02.585163
1924769028,2018-08-05 13:33:02.585163
2519400704,2018-08-05 13:33:02.585163
2547166226,2018-08-05 13:33:02.585163
3337813632,2018-08-05 13:33:02.585163
908163707884015617,2018-08-05 13:33:02.585163
15454871,2018-08-06 13:32:45.345460
591276630,2018-08-06 13:32:45.345460
916614168106590208,2018-08-06 13:32:45.345460
13353462,2018-08-07 13:32:48.833518
21202128,2018-08-07 13:32:48.833518
2745222233,2018-08-07 13:32:48.833518
2891057998,2018-08-07 13:32:48.833518
3230107746,2018-08-07 13:32:48.833518
807443985295929344,2018-08-07 13:32:48.833518
45993,2018-08-08 13:32:50.090581
14154066,2018-08-08 13:32:50.090581
39615150,2018-08-08 13:32:50.090581
47223494,2018-08-08 13:32:50.090581
457131743,2018-08-08 13:32:50.090581
599277045,2018-08-08 13:32:50.090581
4906520479,2018-08-08 13:32:50.090581
815280144608874496,2018-08-08 13:32:50.090581
48179768,2018-08-09 13:32:48.920942
518626526,2018-08-09 13:32:48.920942
2785196160,2018-08-09 13:32:48.920942
2850036395,2018-08-10 13:32:48.854225
3089432548,2018-08-10 13:32:48.854225
912742971119771649,2018-08-10 13:32:48.854225
6029582,2018-08-11 13:32:55.140709
90379747,2018-08-11 13:32:55.140709
129694986,2018-08-11 13:32:55.140709
702533010189455360,2018-08-11 13:32:55.140709
777029051735236608,2018-08-11 13:32:55.140709
902937727108304896,2018-08-11 13:32:55.140709
1005861000262897664,2018-08-11 13:32:55.140709
1008861640802988032,2018-08-11 13:32:55.140709
1025410680738996224,2018-08-11 13:32:55.140709
57973034,2018-08-12 13:32:55.723108
128429399,2018-08-12 13:32:55.723108
351547273,2018-08-12 13:32:55.723108
3039882435,2018-08-12 13:32:55.723108
1007883937841065984,2018-08-12 13:32:55.723108
1359121,2018-08-13 13:32:55.636141
195588467,2018-08-13 13:32:55.636141
341137023,2018-08-13 13:32:55.636141
2374419530,2018-08-13 13:32:55.636141
3173390133,2018-08-13 13:32:55.636141
3327169298,2018-08-13 13:32:55.636141
3851027692,2018-08-13 13:32:55.636141
4718923702,2018-08-13 13:32:55.636141
9130182,2018-08-14 13:33:01.911941
77788180,2018-08-14 13:33:01.911941
244090077,2018-08-14 13:33:01.911941
3040136858,2018-08-14 13:33:01.911941
816279530495242241,2018-08-14 13:33:01.911941
4528001,2018-08-15 13:32:52.881105
13895312,2018-08-15 13:32:52.881105
432748848,2018-08-15 13:32:52.881105
2411924004,2018-08-15 13:32:52.881105
2711504601,2018-08-15 13:32:52.881105
3142681784,2018-08-15 13:32:52.881105
806468754674765824,2018-08-15 13:32:52.881105
32756309,2018-08-16 13:32:49.034657
37861846,2018-08-16 13:32:49.034657
44491338,2018-08-16 13:32:49.034657
71406413,2018-08-16 13:32:49.034657
127485638,2018-08-16 13:32:49.034657
145635770,2018-08-16 13:32:49.034657
228339826,2018-08-16 13:32:49.034657
326806100,2018-08-16 13:32:49.034657
347193208,2018-08-16 13:32:49.034657
364259693,2018-08-16 13:32:49.034657
509012971,2018-08-16 13:32:49.034657
535986990,2018-08-16 13:32:49.034657
1015946462,2018-08-16 13:32:49.034657
1577169217,2018-08-16 13:32:49.034657
1939477656,2018-08-16 13:32:49.034657
1971836352,2018-08-16 13:32:49.034657
2374995626,2018-08-16 13:32:49.034657
2391147486,2018-08-16 13:32:49.034657
2841349682,2018-08-16 13:32:49.034657
2912094665,2018-08-16 13:32:49.034657
3828955827,2018-08-16 13:32:49.034657
4150662009,2018-08-16 13:32:49.034657
718446440863825924,2018-08-16 13:32:49.034657
719117004691619841,2018-08-16 13:32:49.034657
743543866800803842,2018-08-16 13:32:49.034657
767080075133063173,2018-08-16 13:32:49.034657
12842,2018-08-17 13:32:56.268631
14417139,2018-08-17 13:32:56.268631
25581277,2018-08-17 13:32:56.268631
224028322,2018-08-17 13:32:56.268631
295817137,2018-08-17 13:32:56.268631
419194545,2018-08-17 13:32:56.268631
9027,2018-08-18 16:18:38.968435
689293,2018-08-18 16:18:38.968435
14185113,2018-08-18 16:18:38.968435
26809386,2018-08-18 16:18:38.968435
59969976,2018-08-18 16:18:38.968435
64384036,2018-08-18 16:18:38.968435
152310557,2018-08-18 16:18:38.968435
2357176112,2018-08-18 16:18:38.968435
3012506173,2018-08-18 16:18:38.968435
3504065249,2018-08-18 16:18:38.968435
4598921534,2018-08-18 16:18:38.968435
770731565110464512,2018-08-18 16:18:38.968435
2786133806,2018-08-19 18:27:04.973326
3173755872,2018-08-19 18:27:04.973326
3193951513,2018-08-19 18:27:04.973326
718959038290001920,2018-08-19 18:27:04.973326
869333933187584000,2018-08-19 18:27:04.973326
898843821768757248,2018-08-19 18:27:04.973326
576692752,2018-08-20 18:12:29.272235
2820685314,2018-08-20 18:12:29.272235
725224743956172800,2018-08-20 18:12:29.272235
768715282554556416,2018-08-20 18:12:29.272235
236039763,2018-08-21 18:12:25.975545
399579605,2018-08-21 18:12:25.975545
842056514,2018-08-21 18:12:25.975545
332500575,2018-08-22 18:12:30.180556
353124885,2018-08-22 18:12:30.180556
412002451,2018-08-22 18:12:30.180556
2694878112,2018-08-22 18:12:30.180556
826565022855872512,2018-08-22 18:12:30.180556
134068499,2018-08-23 18:12:24.937453
178696895,2018-08-23 18:12:24.937453
1571425945,2018-08-23 18:12:24.937453
3188297826,2018-08-23 18:12:24.937453
924805326636904449,2018-08-23 18:12:24.937453
2809498029,2018-08-24 22:30:42.886949
2845365379,2018-08-24 22:30:42.886949
3302969092,2018-08-24 22:30:42.886949
967448481949536256,2018-08-24 22:30:42.886949
