idUsuario,dataDesvinculacao
23697772,2018-07-25 09:30:04.315294
1682834324,2018-07-25 09:30:04.315294
3234463577,2018-07-25 09:30:04.315294
3394311423,2018-07-25 09:30:04.315294
15022129,2018-07-26 20:01:38.813347
712149866785296384,2018-07-27 20:01:31.442507
1019840770499416064,2018-07-27 20:01:31.442507
120497078,2018-07-29 20:01:33.011804
330356064,2018-07-30 20:01:33.764656
2865812463,2018-07-30 20:01:33.764656
714175350742224900,2018-07-30 20:01:33.764656
760574027408617472,2018-07-30 20:01:33.764656
777693158880796674,2018-07-30 20:01:33.764656
565838673,2018-08-02 09:14:09.932834
939577256732758022,2018-08-04 08:59:28.718809
3316232773,2018-08-05 08:59:29.055529
269692731,2018-08-08 08:59:29.800889
18758101,2018-08-11 08:59:30.041407
702533010189455360,2018-08-11 08:59:30.041407
14306066,2018-08-12 08:59:24.646988
120146348,2018-08-12 08:59:24.646988
3244354005,2018-08-12 08:59:24.646988
102745042,2018-08-15 08:59:35.433435
1959632947,2018-08-15 08:59:35.433435
285401666,2018-08-17 08:59:31.430694
1240395469,2018-08-17 08:59:31.430694
758986148190400512,2018-08-17 08:59:31.430694
31521265,2018-08-18 08:59:25.055573
64384036,2018-08-18 08:59:25.055573
566915306,2018-08-19 13:53:45.265516
7943082,2018-08-20 13:39:01.966348
3173755872,2018-08-20 13:39:01.966348
4855724602,2018-08-20 13:39:01.966348
990694532051296259,2018-08-22 13:39:04.841496
394462530,2018-08-24 17:57:38.220670
2600245884,2018-08-24 17:57:38.220670
35199637,2018-08-27 17:57:32.336580
14570002,2018-08-29 22:45:38.784627
821681864456990720,2018-08-29 22:45:38.784627
923894324550565888,2018-08-29 22:45:38.784627
398850079,2018-08-30 22:45:39.325933
3219762648,2018-09-02 07:44:26.254597
162792372,2018-09-05 07:44:20.558953
2967702798,2018-09-06 07:44:22.538215
793444650468020224,2018-09-08 07:44:20.813153
