idUsuario,ataVinculacao
3219,2018-07-23 09:29:56.229006
4030,2018-07-23 09:29:56.229006
9361,2018-07-23 09:29:56.229006
10449,2018-07-23 09:29:56.229006
12406,2018-07-23 09:29:56.229006
13124,2018-07-23 09:29:56.229006
13701,2018-07-23 09:29:56.229006
13741,2018-07-23 09:29:56.229006
50953,2018-07-23 09:29:56.229006
52893,2018-07-23 09:29:56.229006
208163,2018-07-23 09:29:56.229006
611593,2018-07-23 09:29:56.229006
647773,2018-07-23 09:29:56.229006
758882,2018-07-23 09:29:56.229006
761520,2018-07-23 09:29:56.229006
763715,2018-07-23 09:29:56.229006
771681,2018-07-23 09:29:56.229006
776410,2018-07-23 09:29:56.229006
782934,2018-07-23 09:29:56.229006
783772,2018-07-23 09:29:56.229006
789888,2018-07-23 09:29:56.229006
797769,2018-07-23 09:29:56.229006
799645,2018-07-23 09:29:56.229006
804100,2018-07-23 09:29:56.229006
805675,2018-07-23 09:29:56.229006
813453,2018-07-23 09:29:56.229006
863031,2018-07-23 09:29:56.229006
890911,2018-07-23 09:29:56.229006
958231,2018-07-23 09:29:56.229006
1026351,2018-07-23 09:29:56.229006
1093901,2018-07-23 09:29:56.229006
1239971,2018-07-23 09:29:56.229006
1484341,2018-07-23 09:29:56.229006
1652821,2018-07-23 09:29:56.229006
1819041,2018-07-23 09:29:56.229006
1838811,2018-07-23 09:29:56.229006
1859981,2018-07-23 09:29:56.229006
2004121,2018-07-23 09:29:56.229006
2235591,2018-07-23 09:29:56.229006
2255981,2018-07-23 09:29:56.229006
2323291,2018-07-23 09:29:56.229006
2811901,2018-07-23 09:29:56.229006
2849761,2018-07-23 09:29:56.229006
3076531,2018-07-23 09:29:56.229006
3253711,2018-07-23 09:29:56.229006
3354791,2018-07-23 09:29:56.229006
3768331,2018-07-23 09:29:56.229006
3938701,2018-07-23 09:29:56.229006
4315751,2018-07-23 09:29:56.229006
4338481,2018-07-23 09:29:56.229006
4528001,2018-07-23 09:29:56.229006
5016491,2018-07-23 09:29:56.229006
