idUsuario,dataDesvinculacao
783440136,2018-07-26 00:19:18.966419
2437237957,2018-07-28 00:34:34.194720
902819748802568192,2018-07-29 00:34:29.560712
894925062985269249,2018-07-30 00:34:26.188400
29485735,2018-08-02 13:46:28.143261
164890096,2018-08-02 13:46:28.143261
919860212,2018-08-02 13:46:28.143261
302275133,2018-08-07 13:32:27.928192
844357513,2018-08-07 13:32:27.928192
826168888056541185,2018-08-07 13:32:27.928192
749702455466700800,2018-08-10 13:32:25.984890
800285348261556224,2018-08-10 13:32:25.984890
581735209,2018-08-11 13:32:32.935109
774005646400389120,2018-08-13 13:32:32.890740
82647471,2018-08-14 13:32:34.903006
2535658944,2018-08-15 13:32:30.805134
1173028034,2018-08-17 13:32:28.633460
2743687990,2018-08-18 16:18:15.054573
3173755872,2018-08-19 18:26:40.696123
738678747143016448,2018-08-19 18:26:40.696123
2965501527,2018-08-24 22:30:18.385166
2233005139,2018-08-26 22:30:23.939343
112854794,2018-08-28 22:45:29.537125
1010848009704431616,2018-09-03 12:17:39.979185
3242592434,2018-09-06 12:17:42.190801
4870989467,2018-09-06 12:17:42.190801
