idUsuario,ataVinculacao
136,2018-07-23 14:17:31.971384
4678,2018-07-23 14:17:31.971384
9043,2018-07-23 14:17:31.971384
12282,2018-07-23 14:17:31.971384
12488,2018-07-23 14:17:31.971384
22603,2018-07-23 14:17:31.971384
45993,2018-07-23 14:17:31.971384
52623,2018-07-23 14:17:31.971384
78783,2018-07-23 14:17:31.971384
114523,2018-07-23 14:17:31.971384
118963,2018-07-23 14:17:31.971384
183813,2018-07-23 14:17:31.971384
618373,2018-07-23 14:17:31.971384
643083,2018-07-23 14:17:31.971384
643143,2018-07-23 14:17:31.971384
685063,2018-07-23 14:17:31.971384
688273,2018-07-23 14:17:31.971384
740883,2018-07-23 14:17:31.971384
755384,2018-07-23 14:17:31.971384
756336,2018-07-23 14:17:31.971384
758882,2018-07-23 14:17:31.971384
759079,2018-07-23 14:17:31.971384
771630,2018-07-23 14:17:31.971384
780505,2018-07-23 14:17:31.971384
781100,2018-07-23 14:17:31.971384
782275,2018-07-23 14:17:31.971384
789888,2018-07-23 14:17:31.971384
790949,2018-07-23 14:17:31.971384
801411,2018-07-23 14:17:31.971384
805675,2018-07-23 14:17:31.971384
813453,2018-07-23 14:17:31.971384
820460,2018-07-23 14:17:31.971384
929241,2018-07-23 14:17:31.971384
958231,2018-07-23 14:17:31.971384
1004571,2018-07-23 14:17:31.971384
1086591,2018-07-23 14:17:31.971384
1099081,2018-07-23 14:17:31.971384
1127951,2018-07-23 14:17:31.971384
1160471,2018-07-23 14:17:31.971384
1602331,2018-07-23 14:17:31.971384
1652821,2018-07-23 14:17:31.971384
1678581,2018-07-23 14:17:31.971384
1697681,2018-07-23 14:17:31.971384
1722121,2018-07-23 14:17:31.971384
2039751,2018-07-23 14:17:31.971384
2235591,2018-07-23 14:17:31.971384
2354621,2018-07-23 14:17:31.971384
2533031,2018-07-23 14:17:31.971384
2719071,2018-07-23 14:17:31.971384
3018681,2018-07-23 14:17:31.971384
3253711,2018-07-23 14:17:31.971384
3814821,2018-07-23 14:17:31.971384
4429011,2018-07-23 14:17:31.971384
4528001,2018-07-23 14:17:31.971384
4653091,2018-07-23 14:17:31.971384
4797181,2018-07-23 14:17:31.971384
5016491,2018-07-23 14:17:31.971384
5373492,2018-07-23 14:17:31.971384
5433632,2018-07-23 14:17:31.971384
5468352,2018-07-23 14:17:31.971384
5518212,2018-07-23 14:17:31.971384
5635802,2018-07-23 14:17:31.971384
5644142,2018-07-23 14:17:31.971384
