seguidor,idResposta,dataMencao
539968813,1021193675236413442,2018-7-23 00:41:59
2892078532,1021433599852187648,2018-7-23 16:35:22
2892078532,1021413701071572992,2018-7-23 15:16:17
2892078532,1021399814372757504,2018-7-23 14:21:07
2892078532,1021371159810592774,2018-7-23 12:27:15
2892078532,1021356852003639296,2018-7-23 11:30:24
2892078532,1021336181697581057,2018-7-23 10:08:15
2892078532,1021326035688861696,2018-7-23 09:27:56
2892078532,1021315144620617728,2018-7-23 08:44:40
2892078532,1021306381981442048,2018-7-23 08:09:51
2865812463,1021411783851069440,2018-7-23 15:08:40
2892078532,1021800429167030272,2018-7-24 16:53:01
2892078532,1021791418841550849,2018-7-24 16:17:12
2892078532,1021781423655723008,2018-7-24 15:37:29
2892078532,1021757712181481472,2018-7-24 14:03:16
2892078532,1021754915499192327,2018-7-24 13:52:09
2892078532,1021752345850507264,2018-7-24 13:41:57
2892078532,1021726258860707840,2018-7-24 11:58:17
2892078532,1021716767285100544,2018-7-24 11:20:34
2892078532,1021705308282998784,2018-7-24 10:35:02
2892078532,1021683143823306753,2018-7-24 09:06:58
2892078532,1021677421580431360,2018-7-24 08:44:13
2892078532,1021652227587547138,2018-7-24 07:04:07
2892078532,1021646283218530304,2018-7-24 06:40:29
2892078532,1021628309950615552,2018-7-24 05:29:04
2892078532,1021599468687433728,2018-7-24 03:34:28
2892078532,1021587210947256320,2018-7-24 02:45:45
2892078532,1021565097108549633,2018-7-24 01:17:53
2892078532,1021546238326583297,2018-7-24 00:02:57
2892078532,1021532839496572928,2018-7-23 23:09:42
2892078532,1021521265427980294,2018-7-23 22:23:43
2892078532,1021513325836939264,2018-7-23 21:52:10
2892078532,1021512213281030145,2018-7-23 21:47:45
2892078532,1021481170213765122,2018-7-23 19:44:23
2892078532,1021462466524590085,2018-7-23 18:30:04
2865812463,1021766934919032832,2018-7-24 14:39:55
2865812463,1021730270595166208,2018-7-24 12:14:13
2865812463,1021719592815796225,2018-7-24 11:31:48
2865812463,1021691191174332416,2018-7-24 09:38:56
2865812463,1021624187155345411,2018-7-24 05:12:41
2865812463,1021563036107243523,2018-7-24 01:09:42
2865812463,1021545903944028160,2018-7-24 00:01:37
2865812463,1021517132092387328,2018-7-23 22:07:17
2865812463,1021455152518254593,2018-7-23 18:01:00
2865812463,1021445694308089857,2018-7-23 17:23:25
2892078532,1022315575601766400,2018-7-26 03:00:01
2892078532,1022304941019459584,2018-7-26 02:17:46
2892078532,1022289339122937856,2018-7-26 01:15:46
2892078532,1022279398832177155,2018-7-26 00:36:16
2892078532,1022270113272213504,2018-7-25 23:59:22
2892078532,1022261529624883200,2018-7-25 23:25:16
2892078532,1022253968959913984,2018-7-25 22:55:13
2892078532,1022247455394619398,2018-7-25 22:29:20
2892078532,1022224276567588877,2018-7-25 20:57:14
2892078532,1022215819416227841,2018-7-25 20:23:37
2892078532,1022203671134855168,2018-7-25 19:35:21
2892078532,1022187321142255616,2018-7-25 18:30:23
2892078532,1022166842801115141,2018-7-25 17:09:00
2892078532,1022149931203739654,2018-7-25 16:01:48
2892078532,1022136667874975744,2018-7-25 15:09:06
2892078532,1022124152180944898,2018-7-25 14:19:22
2892078532,1022117598429945857,2018-7-25 13:53:20
2892078532,1022090876309458945,2018-7-25 12:07:09
2892078532,1022078509420883969,2018-7-25 11:18:00
2892078532,1022068459885219840,2018-7-25 10:38:04
2892078532,1022053480167555072,2018-7-25 09:38:33
2892078532,1022030112009736193,2018-7-25 08:05:41
2892078532,1022023566953533440,2018-7-25 07:39:41
2892078532,1022003110485667841,2018-7-25 06:18:24
2892078532,1021994231089569799,2018-7-25 05:43:07
2892078532,1021982344461385733,2018-7-25 04:55:53
2892078532,1021979738389270528,2018-7-25 04:45:31
2892078532,1021953606407348224,2018-7-25 03:01:41
2892078532,1021941349552214016,2018-7-25 02:12:59
2892078532,1021923956352278529,2018-7-25 01:03:52
2892078532,1021920885287137280,2018-7-25 00:51:40
2892078532,1021901841825783808,2018-7-24 23:35:59
2892078532,1021876984325058560,2018-7-24 21:57:13
2892078532,1021866473306906626,2018-7-24 21:15:27
2892078532,1021847517078712320,2018-7-24 20:00:07
2892078532,1021843916633649152,2018-7-24 19:45:49
2892078532,1021835651925372929,2018-7-24 19:12:58
2892078532,1021823550884388865,2018-7-24 18:24:53
2892078532,1021809658972065792,2018-7-24 17:29:41
2865812463,1022315977650921472,2018-7-26 03:01:37
2865812463,1022280089185206273,2018-7-26 00:39:00
2865812463,1022254815504687106,2018-7-25 22:58:35
2865812463,1022198520177147904,2018-7-25 19:14:53
2865812463,1022057759506882560,2018-7-25 09:55:33
2865812463,1021925923833237505,2018-7-25 01:11:41
2865812463,1021868127909556224,2018-7-24 21:22:01
2865812463,1021846365566128129,2018-7-24 19:55:33
