idUsuario,dataDesvinculacao
348347950,2018-07-24 09:29:58.381882
945037610,2018-07-24 09:29:58.381882
1676626537,2018-07-24 09:29:58.381882
3394311423,2018-07-25 09:29:59.984874
997308416677875712,2018-07-25 09:29:59.984874
15429713,2018-07-26 20:01:34.262604
15896425,2018-07-26 20:01:34.262604
56064100,2018-07-26 20:01:34.262604
3231977786,2018-07-26 20:01:34.262604
4122513263,2018-07-26 20:01:34.262604
19605646,2018-07-27 20:01:27.063408
165884704,2018-07-27 20:01:27.063408
2800496813,2018-07-27 20:01:27.063408
733773358043652097,2018-07-28 20:01:26.871309
3392988559,2018-07-29 20:01:28.526178
4901584165,2018-07-30 20:01:29.382578
872173299429777408,2018-08-02 09:14:05.596059
939577256732758022,2018-08-04 08:59:24.178975
934405434630225920,2018-08-05 08:59:24.790563
15454871,2018-08-06 08:59:25.543886
14655873,2018-08-07 08:59:31.872482
970355767219032064,2018-08-07 08:59:31.872482
37217315,2018-08-08 08:59:25.248547
15487283,2018-08-09 08:59:26.040363
127734070,2018-08-11 08:59:25.196166
60034176,2018-08-13 08:59:20.402031
99340488,2018-08-14 08:59:25.328455
269546023,2018-08-16 08:59:26.908317
326178338,2018-08-16 08:59:26.908317
339685328,2018-08-16 08:59:26.908317
356494271,2018-08-16 08:59:26.908317
579170082,2018-08-16 08:59:26.908317
1551559339,2018-08-16 08:59:26.908317
1634603016,2018-08-16 08:59:26.908317
2480700392,2018-08-16 08:59:26.908317
2671478886,2018-08-16 08:59:26.908317
2793015120,2018-08-16 08:59:26.908317
2821337205,2018-08-16 08:59:26.908317
2877026613,2018-08-16 08:59:26.908317
3161816387,2018-08-16 08:59:26.908317
3341379926,2018-08-16 08:59:26.908317
3572331019,2018-08-16 08:59:26.908317
856231648035209223,2018-08-16 08:59:26.908317
13082142,2018-08-18 08:59:20.361394
3173755872,2018-08-20 13:38:57.398671
4551771984,2018-08-20 13:38:57.398671
768715282554556416,2018-08-20 13:38:57.398671
997826763404259328,2018-08-20 13:38:57.398671
54818094,2018-08-23 13:39:04.669543
87369983,2018-08-23 13:39:04.669543
2646031796,2018-08-23 13:39:04.669543
2934537289,2018-08-23 13:39:04.669543
2151262242,2018-08-24 17:57:33.277951
77690967,2018-08-25 17:57:32.783393
20759381,2018-08-29 22:45:34.343271
637181981,2018-09-01 07:44:23.551667
535349247,2018-09-02 07:44:21.864166
3219762648,2018-09-02 07:44:21.864166
906686416733827072,2018-09-02 07:44:21.864166
2281826023,2018-09-03 07:44:22.418618
2541594518,2018-09-03 07:44:22.418618
120576521,2018-09-05 07:44:15.596163
157147968,2018-09-05 07:44:15.596163
16557729,2018-09-06 07:44:18.034495
1671197371,2018-09-07 07:44:17.597205
708359408900767745,2018-09-07 07:44:17.597205
895629676126883841,2018-09-07 07:44:17.597205
