seguidor,idResposta,dataMencao
2892078532,1022830239498625024,2018-7-27 13:05:07
2892078532,1022817382979579904,2018-7-27 12:14:01
2892078532,1022799083348656129,2018-7-27 11:01:18
2892078532,1022767863021686785,2018-7-27 08:57:15
2892078532,1022766051963154432,2018-7-27 08:50:03
2892078532,1022744622450270208,2018-7-27 07:24:54
2892078532,1022723833516707840,2018-7-27 06:02:17
2892078532,1022692944208388096,2018-7-27 03:59:33
2892078532,1022687031078600709,2018-7-27 03:36:03
2892078532,1022663442900115457,2018-7-27 02:02:19
2892078532,1022651385710563329,2018-7-27 01:14:24
2892078532,1022639246337822720,2018-7-27 00:26:10
2892078532,1022625573124890624,2018-7-26 23:31:50
2865812463,1022906972226629632,2018-7-27 18:10:01
2865812463,1022829367527964672,2018-7-27 13:01:39
2865812463,1022817967795527680,2018-7-27 12:16:21
2865812463,1022809849871122432,2018-7-27 11:44:05
2865812463,1022680674107576320,2018-7-27 03:10:47
3148763804,1023301755369672704,2018-7-28 20:18:45
2892078532,1023337220118339585,2018-7-28 22:39:40
2892078532,1023315824436764672,2018-7-28 21:14:39
2892078532,1023299123754278912,2018-7-28 20:08:17
2892078532,1023291566255951873,2018-7-28 19:38:15
2892078532,1023268859871150080,2018-7-28 18:08:02
2892078532,1023257150070685696,2018-7-28 17:21:30
2892078532,1023244547676155904,2018-7-28 16:31:25
2892078532,1023226164259770369,2018-7-28 15:18:22
2892078532,1023208211472687104,2018-7-28 14:07:02
2892078532,1023200607778295809,2018-7-28 13:36:49
2892078532,1023180837481795584,2018-7-28 12:18:16
2892078532,1023170542743040000,2018-7-28 11:37:21
2892078532,1023148207860314112,2018-7-28 10:08:36
2892078532,1023133635606704128,2018-7-28 09:10:42
2892078532,1023120878962438144,2018-7-28 08:20:00
2892078532,1023112166893867008,2018-7-28 07:45:23
2892078532,1023107576018489345,2018-7-28 07:27:09
2892078532,1023087941474820096,2018-7-28 06:09:07
2892078532,1023056744988196864,2018-7-28 04:05:10
2892078532,1023048760824422405,2018-7-28 03:33:26
2892078532,1023010499460509696,2018-7-28 01:01:24
2892078532,1022995761510973440,2018-7-28 00:02:50
2892078532,1022986264415559680,2018-7-27 23:25:06
2865812463,1023304562025873409,2018-7-28 20:29:54
2865812463,1023265769373745153,2018-7-28 17:55:45
2865812463,1023241641359024129,2018-7-28 16:19:52
2865812463,1023197158240145408,2018-7-28 13:23:07
2865812463,1023136087894618112,2018-7-28 09:20:26
2865812463,1023058148087816193,2018-7-28 04:10:44
2865812463,1023016912530432000,2018-7-28 01:26:53
2865812463,1023002822483304448,2018-7-28 00:30:54
2865812463,1022981122861477888,2018-7-27 23:04:40
341970451,1023682476978384897,2018-7-29 21:31:36
2892078532,1023692615248748545,2018-7-29 22:11:53
2892078532,1023684232240160769,2018-7-29 21:38:34
2892078532,1023681321242189825,2018-7-29 21:27:00
2892078532,1023656080419823616,2018-7-29 19:46:42
2892078532,1023649511347048450,2018-7-29 19:20:36
2892078532,1023631346768506881,2018-7-29 18:08:25
2892078532,1023626221681295361,2018-7-29 17:48:03
2892078532,1023621075727527936,2018-7-29 17:27:37
2892078532,1023606543508484097,2018-7-29 16:29:52
2892078532,1023597352299495429,2018-7-29 15:53:20
2892078532,1023590348872998912,2018-7-29 15:25:31
2892078532,1023582967606796288,2018-7-29 14:56:11
2892078532,1023575965585301506,2018-7-29 14:28:21
2892078532,1023557150050803714,2018-7-29 13:13:36
2892078532,1023542318698319872,2018-7-29 12:14:39
2892078532,1023526368003452928,2018-7-29 11:11:16
2892078532,1023509423044665345,2018-7-29 10:03:56
2892078532,1023501470715584512,2018-7-29 09:32:21
2892078532,1023483082417078272,2018-7-29 08:19:16
2892078532,1023468308274786304,2018-7-29 07:20:34
2892078532,1023459226113454080,2018-7-29 06:44:29
2892078532,1023445789241221120,2018-7-29 05:51:05
2892078532,1023430911109595137,2018-7-29 04:51:58
2892078532,1023416142914891776,2018-7-29 03:53:17
2892078532,1023407646249033728,2018-7-29 03:19:31
2892078532,1023398010695413760,2018-7-29 02:41:14
2892078532,1023392020671459328,2018-7-29 02:17:26
2892078532,1023379008338243585,2018-7-29 01:25:43
2892078532,1023357353054429184,2018-7-28 23:59:40
2892078532,1023351607830953984,2018-7-28 23:36:50
2865812463,1023703384140984322,2018-7-29 22:54:40
2865812463,1023680079778467840,2018-7-29 21:22:04
2865812463,1023669496651948033,2018-7-29 20:40:01
2865812463,1023616072489082880,2018-7-29 17:07:44
2865812463,1023588412073369602,2018-7-29 15:17:49
2865812463,1023566455571472384,2018-7-29 13:50:34
2865812463,1023562815192354818,2018-7-29 13:36:06
2865812463,1023537542619123713,2018-7-29 11:55:41
2865812463,1023507348311236608,2018-7-29 09:55:42
2865812463,1023487702707187712,2018-7-29 08:37:38
2865812463,1023445658248900610,2018-7-29 05:50:34
2865812463,1023383363950989312,2018-7-29 01:43:02
1144279069,1023815564362436608,2018-7-30 06:20:26
3239789375,1023765985470373888,2018-7-30 03:03:26
2892078532,1024066107664211969,2018-7-30 22:56:00
2892078532,1024065259055841282,2018-7-30 22:52:38
2892078532,1024048153459404800,2018-7-30 21:44:40
2892078532,1024027352945356802,2018-7-30 20:22:01
2892078532,1024016442952495104,2018-7-30 19:38:39
2892078532,1023996422541258752,2018-7-30 18:19:06
2892078532,1023977843653582849,2018-7-30 17:05:17
2892078532,1023974194311319573,2018-7-30 16:50:47
2892078532,1023953640288149504,2018-7-30 15:29:06
2892078532,1023931379183218693,2018-7-30 14:00:39
2892078532,1023929773909794818,2018-7-30 13:54:16
2892078532,1023916224374337536,2018-7-30 13:00:25
2892078532,1023909341085265920,2018-7-30 12:33:04
2892078532,1023885667422613504,2018-7-30 10:59:00
2892078532,1023875013898842112,2018-7-30 10:16:40
2892078532,1023860609555881989,2018-7-30 09:19:26
2892078532,1023845105298534400,2018-7-30 08:17:49
2892078532,1023827042209595392,2018-7-30 07:06:03
2892078532,1023795347154526208,2018-7-30 05:00:06
2892078532,1023792374294765568,2018-7-30 04:48:17
2892078532,1023785867008253954,2018-7-30 04:22:26
2892078532,1023765514030669824,2018-7-30 03:01:33
2892078532,1023758467104956416,2018-7-30 02:33:33
2892078532,1023741594183376897,2018-7-30 01:26:30
2892078532,1023723125853380609,2018-7-30 00:13:07
2892078532,1023711600799346688,2018-7-29 23:27:19
4024529153,1024755252074045448,2018-8-01 20:34:25
2892078532,1024979019702456320,2018-8-02 11:23:36
2892078532,1024969419485839360,2018-8-02 10:45:27
2892078532,1024968484579672064,2018-8-02 10:41:44
2892078532,1024948188648747008,2018-8-02 09:21:05
2892078532,1024938847648587776,2018-8-02 08:43:58
2892078532,1024924291903746048,2018-8-02 07:46:08
2892078532,1024902709776982016,2018-8-02 06:20:22
2892078532,1024891191102525440,2018-8-02 05:34:36
2892078532,1024870298796154880,2018-8-02 04:11:35
2892078532,1024865877647400961,2018-8-02 03:54:00
2892078532,1024861742831165440,2018-8-02 03:37:35
2892078532,1024842553902936065,2018-8-02 02:21:20
2892078532,1024822539149815811,2018-8-02 01:01:48
2892078532,1024817423738916864,2018-8-02 00:41:28
2892078532,1024814455652319234,2018-8-02 00:29:41
2892078532,1024795888919699456,2018-8-01 23:15:54
2892078532,1024778497586339841,2018-8-01 22:06:47
2892078532,1024773023688273920,2018-8-01 21:45:02
2892078532,1024747998868393985,2018-8-01 20:05:36
2892078532,1024743522308698113,2018-8-01 19:47:49
2892078532,1024725624034873344,2018-8-01 18:36:41
2892078532,1024710826182275072,2018-8-01 17:37:53
2892078532,1024692428874440704,2018-8-01 16:24:47
2892078532,1024677820981800961,2018-8-01 15:26:44
2892078532,1024647404744855553,2018-8-01 13:25:52
2892078532,1024639669181603840,2018-8-01 12:55:08
2892078532,1024631107101380608,2018-8-01 12:21:07
2892078532,1024621606499438592,2018-8-01 11:43:22
2892078532,1024590813286817792,2018-8-01 09:41:00
2892078532,1024577411432759297,2018-8-01 08:47:45
2892078532,1024568098446352385,2018-8-01 08:10:44
2892078532,1024557549759209472,2018-8-01 07:28:49
2892078532,1024533486508625920,2018-8-01 05:53:12
2892078532,1024525065692622848,2018-8-01 05:19:45
2892078532,1024513170034049024,2018-8-01 04:32:28
2892078532,1024503662503186434,2018-8-01 03:54:42
2892078532,1024482339810942976,2018-8-01 02:29:58
2892078532,1024465950647697410,2018-8-01 01:24:50
2892078532,1024454509886676993,2018-8-01 00:39:23
2892078532,1024441168896176128,2018-7-31 23:46:22
2892078532,1024420948219502598,2018-7-31 22:26:01
2892078532,1024404584222085125,2018-7-31 21:21:00
2892078532,1024389146645856257,2018-7-31 20:19:39
2892078532,1024381050468880384,2018-7-31 19:47:29
2892078532,1024353839942709248,2018-7-31 17:59:21
2892078532,1024346001790959616,2018-7-31 17:28:12
2892078532,1024335524130160641,2018-7-31 16:46:34
2892078532,1024322369014439936,2018-7-31 15:54:18
2892078532,1024296487394701312,2018-7-31 14:11:27
2892078532,1024285832222527488,2018-7-31 13:29:07
2892078532,1024270138152038402,2018-7-31 12:26:45
2892078532,1024247765830914048,2018-7-31 10:57:51
2892078532,1024244198210457600,2018-7-31 10:43:41
2892078532,1024237764798279681,2018-7-31 10:18:07
2892078532,1024219781350793216,2018-7-31 09:06:39
2892078532,1024211503514304514,2018-7-31 08:33:46
2892078532,1024201378879741953,2018-7-31 07:53:32
2892078532,1024194461574864896,2018-7-31 07:26:02
2892078532,1024185027935064066,2018-7-31 06:48:33
2892078532,1024161362807799808,2018-7-31 05:14:31
2892078532,1024154196268986368,2018-7-31 04:46:02
2892078532,1024130710469320709,2018-7-31 03:12:43
2892078532,1024114560826056709,2018-7-31 02:08:33
2892078532,1024103576753397760,2018-7-31 01:24:54
2892078532,1024087540859654144,2018-7-31 00:21:11
2892078532,1024071897938644992,2018-7-30 23:19:01
2892078532,1025337033512902656,2018-8-03 11:06:13
2892078532,1025333051604254720,2018-8-03 10:50:23
2892078532,1025314343657922561,2018-8-03 09:36:03
2892078532,1025293664036290560,2018-8-03 08:13:53
2892078532,1025280840341827584,2018-8-03 07:22:55
2892078532,1025267974536679424,2018-8-03 06:31:48
2892078532,1025258580558135296,2018-8-03 05:54:28
2892078532,1025245131459518464,2018-8-03 05:01:02
2892078532,1025239116013813760,2018-8-03 04:37:07
2892078532,1025221388188172289,2018-8-03 03:26:41
2892078532,1025200194437238784,2018-8-03 02:02:28
2892078532,1025183786072465408,2018-8-03 00:57:16
2892078532,1025179736375521282,2018-8-03 00:41:10
2892078532,1025159777201147904,2018-8-02 23:21:52
2892078532,1025141206517534720,2018-8-02 22:08:04
2892078532,1025127030218797056,2018-8-02 21:11:44
2892078532,1025121927889911809,2018-8-02 20:51:28
2892078532,1025095900132192261,2018-8-02 19:08:02
2892078532,1025087597121560576,2018-8-02 18:35:03
2892078532,1025064818926120961,2018-8-02 17:04:32
2892078532,1025056941939339265,2018-8-02 16:33:14
2892078532,1025045011115778048,2018-8-02 15:45:49
2892078532,1025039037848018951,2018-8-02 15:22:05
2892078532,1025019638550355968,2018-8-02 14:05:00
2892078532,1025012693567242240,2018-8-02 13:37:24
2892078532,1024992007897460737,2018-8-02 12:15:12
2865812463,1025202034021163009,2018-8-03 02:09:46
2865812463,1025180473327276033,2018-8-03 00:44:06
2865812463,1025121736759685120,2018-8-02 20:50:42
2865812463,1025097843374268419,2018-8-02 19:15:45
2892078532,1025706360489631746,2018-8-04 11:33:47
2892078532,1025694204331286528,2018-8-04 10:45:29
2892078532,1025691689887952896,2018-8-04 10:35:29
2892078532,1025674856237608965,2018-8-04 09:28:36
2892078532,1025664438391717893,2018-8-04 08:47:12
2892078532,1025658053226639362,2018-8-04 08:21:50
2892078532,1025643590205227008,2018-8-04 07:24:22
2892078532,1025631002495004672,2018-8-04 06:34:20
2892078532,1025611526965800960,2018-8-04 05:16:57
2892078532,1025605609150930944,2018-8-04 04:53:26
2892078532,1025601254532304896,2018-8-04 04:36:08
2892078532,1025581438677200896,2018-8-04 03:17:24
2892078532,1025562652364427265,2018-8-04 02:02:45
2892078532,1025549275424546817,2018-8-04 01:09:35
2892078532,1025545307797499905,2018-8-04 00:53:49
2892078532,1025540223005024256,2018-8-04 00:33:37
2892078532,1025518171149815813,2018-8-03 23:05:59
2892078532,1025514803966689280,2018-8-03 22:52:37
2892078532,1025505148657905669,2018-8-03 22:14:15
2892078532,1025493860766691328,2018-8-03 21:29:23
2892078532,1025471938804830209,2018-8-03 20:02:17
2892078532,1025455824246857729,2018-8-03 18:58:15
2892078532,1025447779924160512,2018-8-03 18:26:17
2892078532,1025439497335521284,2018-8-03 17:53:22
2892078532,1025431805078458369,2018-8-03 17:22:48
2892078532,1025415061530202113,2018-8-03 16:16:16
2892078532,1025404047132688384,2018-8-03 15:32:30
2892078532,1025393696618020864,2018-8-03 14:51:22
2892078532,1025384563621670912,2018-8-03 14:15:05
2892078532,1025375505095249921,2018-8-03 13:39:05
2892078532,1025364222610485248,2018-8-03 12:54:15
2865812463,1025692080495124480,2018-8-04 10:37:03
2865812463,1025654412499447811,2018-8-04 08:07:22
2865812463,1025621253296742400,2018-8-04 05:55:36
2865812463,1025575957514608640,2018-8-04 02:55:37
2865812463,1025540849470455809,2018-8-04 00:36:06
2865812463,1025479909706223616,2018-8-03 20:33:57
2865812463,1025413961427152896,2018-8-03 16:11:54
2892078532,1026072521160974337,2018-8-05 11:48:47
2892078532,1026045010968543233,2018-8-05 09:59:28
2892078532,1026037505458626562,2018-8-05 09:29:38
2892078532,1026021409259220993,2018-8-05 08:25:41
2892078532,1026008307499261952,2018-8-05 07:33:37
2892078532,1025987303737581568,2018-8-05 06:10:09
2892078532,1025973194707161088,2018-8-05 05:14:05
2892078532,1025965360900710401,2018-8-05 04:42:58
2892078532,1025962345208721408,2018-8-05 04:30:59
2892078532,1025940004709838853,2018-8-05 03:02:12
2892078532,1025933927192649728,2018-8-05 02:38:03
2892078532,1025909389851602946,2018-8-05 01:00:33
2892078532,1025898162702176256,2018-8-05 00:15:56
2892078532,1025878552640729088,2018-8-04 22:58:01
2892078532,1025873219432198146,2018-8-04 22:36:49
2892078532,1025862609604669440,2018-8-04 21:54:40
2892078532,1025840427365269505,2018-8-04 20:26:31
2892078532,1025830239136636928,2018-8-04 19:46:02
2892078532,1025826287804403713,2018-8-04 19:30:20
2892078532,1025813543495639042,2018-8-04 18:39:42
2892078532,1025779572334317568,2018-8-04 16:24:42
2892078532,1025771196804227072,2018-8-04 15:51:25
2892078532,1025769466175606790,2018-8-04 15:44:33
2892078532,1025743038642053121,2018-8-04 13:59:32
2892078532,1025737283108888581,2018-8-04 13:36:40
2892078532,1025726090583728129,2018-8-04 12:52:11
2892078532,1025712822452408320,2018-8-04 11:59:28
2865812463,1026029978213928960,2018-8-05 08:59:44
2865812463,1025983415089287168,2018-8-05 05:54:42
2865812463,1025952255252553729,2018-8-05 03:50:53
2865812463,1025948542182084608,2018-8-05 03:36:08
2865812463,1025901459664240640,2018-8-05 00:29:02
2865812463,1025885373929586689,2018-8-04 23:25:07
2865812463,1025836477312393225,2018-8-04 20:10:49
905121675968053250,1026348465075281920,2018-8-06 06:05:17
905121675968053250,1026201766986039296,2018-8-05 20:22:21
905121675968053250,1026199232162586625,2018-8-05 20:12:17
905121675968053250,1026196712946249728,2018-8-05 20:02:16
2892078532,1026433434317664256,2018-8-06 11:42:55
2892078532,1026420795919290369,2018-8-06 10:52:42
2892078532,1026406851267710976,2018-8-06 09:57:17
2892078532,1026405538438033408,2018-8-06 09:52:04
2892078532,1026397542450454528,2018-8-06 09:20:18
2892078532,1026387384471052288,2018-8-06 08:39:56
2892078532,1026372983923896321,2018-8-06 07:42:43
2892078532,1026349220784234496,2018-8-06 06:08:17
2892078532,1026334502417772544,2018-8-06 05:09:48
2892078532,1026316269803515904,2018-8-06 03:57:21
2892078532,1026309177579327488,2018-8-06 03:29:10
2892078532,1026294516637163521,2018-8-06 02:30:55
2892078532,1026277044592754688,2018-8-06 01:21:29
2892078532,1026264162526277638,2018-8-06 00:30:18
2892078532,1026250943321571328,2018-8-05 23:37:46
2892078532,1026231010227376130,2018-8-05 22:18:33
2892078532,1026219580539265025,2018-8-05 21:33:08
2892078532,1026208045406273536,2018-8-05 20:47:18
2892078532,1026182829770727426,2018-8-05 19:07:06
2892078532,1026172161789251585,2018-8-05 18:24:43
2892078532,1026159947237781504,2018-8-05 17:36:11
2892078532,1026148496905318401,2018-8-05 16:50:41
2892078532,1026140943110615041,2018-8-05 16:20:40
2892078532,1026121421125287941,2018-8-05 15:03:05
2892078532,1026075645112184833,2018-8-05 12:01:12
2865812463,1026379688623702016,2018-8-06 08:09:21
2865812463,1026341586639220736,2018-8-06 05:37:57
2865812463,1026305096030859265,2018-8-06 03:12:57
2865812463,1026251006630342658,2018-8-05 23:38:01
2865812463,1026196313640189952,2018-8-05 20:00:41
2865812463,1026171773669306369,2018-8-05 18:23:10
2865812463,1026135706433937409,2018-8-05 15:59:51
2892078532,1026787311189729280,2018-8-07 11:09:06
2892078532,1026770941458694144,2018-8-07 10:04:03
2892078532,1026763110135287808,2018-8-07 09:32:56
2892078532,1026747257935286272,2018-8-07 08:29:56
2892078532,1026711189320028165,2018-8-07 06:06:37
2892078532,1026697915853680640,2018-8-07 05:13:52
2892078532,1026682134524776450,2018-8-07 04:11:10
2892078532,1026666160375439360,2018-8-07 03:07:41
2892078532,1026660278451232768,2018-8-07 02:44:19
2892078532,1026648693695565824,2018-8-07 01:58:17
2892078532,1026635422858928128,2018-8-07 01:05:33
2892078532,1026620222101512192,2018-8-07 00:05:09
2892078532,1026604124081725442,2018-8-06 23:01:11
2892078532,1026599816065900544,2018-8-06 22:44:04
2892078532,1026584925607264256,2018-8-06 21:44:53
2892078532,1026563041477967878,2018-8-06 20:17:56
2892078532,1026556531628802049,2018-8-06 19:52:04
2892078532,1026548777455255552,2018-8-06 19:21:15
2892078532,1026536898494455814,2018-8-06 18:34:03
2892078532,1026515753439256576,2018-8-06 17:10:02
2892078532,1026508701585297408,2018-8-06 16:42:00
2892078532,1026497126392635399,2018-8-06 15:56:00
2892078532,1026480398501638144,2018-8-06 14:49:32
2892078532,1026456131294650368,2018-8-06 13:13:06
2892078532,1026441529387360259,2018-8-06 12:15:05
2865812463,1026763697686040577,2018-8-07 09:35:16
2865812463,1026663866011447301,2018-8-07 02:58:34
2865812463,1026639290187571200,2018-8-07 01:20:55
2865812463,1026614134136291328,2018-8-06 23:40:57
2865812463,1026560197748305920,2018-8-06 20:06:38
2865812463,1026471003877203968,2018-8-06 14:12:12
2892078532,1027152090089631745,2018-8-08 11:18:36
2892078532,1027138726797955072,2018-8-08 10:25:30
2892078532,1027123636803719169,2018-8-08 09:25:32
2892078532,1027102013476270080,2018-8-08 07:59:37
2892078532,1027099436982382593,2018-8-08 07:49:23
2892078532,1027072743064461312,2018-8-08 06:03:18
2892078532,1027059336181440513,2018-8-08 05:10:02
2892078532,1027051638861770752,2018-8-08 04:39:27
2892078532,1027037769267376130,2018-8-08 03:44:20
2892078532,1027009298172456961,2018-8-08 01:51:12
2892078532,1026992639411990534,2018-8-08 00:45:00
2892078532,1026973046333157377,2018-8-07 23:27:09
2892078532,1026950414028218368,2018-8-07 21:57:13
2892078532,1026940947358253057,2018-8-07 21:19:36
2892078532,1026922537249325057,2018-8-07 20:06:26
2892078532,1026906004024426496,2018-8-07 19:00:45
2892078532,1026898791729967104,2018-8-07 18:32:05
2892078532,1026876456511696896,2018-8-07 17:03:20
2892078532,1026862187254558727,2018-8-07 16:06:38
2892078532,1026848604093341696,2018-8-07 15:12:39
2892078532,1026844219300884480,2018-8-07 14:55:14
2892078532,1026830936858611713,2018-8-07 14:02:27
2892078532,1026824422555049989,2018-8-07 13:36:34
2892078532,1026808792716075009,2018-8-07 12:34:28
2892078532,1027516072726016000,2018-8-09 11:24:56
2892078532,1027499841675554816,2018-8-09 10:20:26
2892078532,1027486509593714688,2018-8-09 09:27:28
2892078532,1027475684803977216,2018-8-09 08:44:27
2892078532,1027435242750128128,2018-8-09 06:03:45
2892078532,1027430660535926784,2018-8-09 05:45:32
2892078532,1027422108543078400,2018-8-09 05:11:33
2892078532,1027415224549302272,2018-8-09 04:44:12
2892078532,1027402130196520960,2018-8-09 03:52:10
2892078532,1027395500490858501,2018-8-09 03:25:50
2892078532,1027363285618843648,2018-8-09 01:17:49
2892078532,1027355086480199680,2018-8-09 00:45:14
2892078532,1027341712610525185,2018-8-08 23:52:06
2892078532,1027332916475580416,2018-8-08 23:17:08
2892078532,1027315536663851008,2018-8-08 22:08:05
2892078532,1027306393290858497,2018-8-08 21:31:45
2892078532,1027285549420298240,2018-8-08 20:08:55
2892078532,1027268512560148486,2018-8-08 19:01:13
2892078532,1027257708364398593,2018-8-08 18:18:17
2892078532,1027251582742736896,2018-8-08 17:53:57
2892078532,1027238651170836485,2018-8-08 17:02:34
2892078532,1027236024211124225,2018-8-08 16:52:07
2892078532,1027220890067656704,2018-8-08 15:51:59
2892078532,1027198819568676866,2018-8-08 14:24:17
2892078532,1027188580509253632,2018-8-08 13:43:36
