seguidor,idResposta,dataResposta
2865812463,1022352789815611392,2018-7-26 05:27:54
2865812463,1022351278913929217,2018-7-26 05:21:53
2865812463,1022242522259697665,2018-7-25 22:09:44
2865812463,1022909507716956160,2018-7-27 18:20:06
2865812463,1022909270357168129,2018-7-27 18:19:09
2865812463,1022907740769935361,2018-7-27 18:13:04
2865812463,1022883117441409024,2018-7-27 16:35:14
2865812463,1022829869384851456,2018-7-27 13:03:38
2865812463,1022819486993403904,2018-7-27 12:22:23
2865812463,1022812246194507776,2018-7-27 11:53:37
2865812463,1022811238575824896,2018-7-27 11:49:36
2865812463,1022681682170834945,2018-7-27 03:14:48
2865812463,1023305321333182464,2018-7-28 20:32:55
2865812463,1023266489086951429,2018-7-28 17:58:37
2865812463,1023243162318516225,2018-7-28 16:25:55
2865812463,1023241908229992451,2018-7-28 16:20:56
2865812463,1023199480563347457,2018-7-28 13:32:20
2865812463,1023198471359287297,2018-7-28 13:28:20
2865812463,1023136552707350528,2018-7-28 09:22:17
2865812463,1023066639053611008,2018-7-28 04:44:29
2865812463,1023059697069260801,2018-7-28 04:16:53
2865812463,1023058912231211009,2018-7-28 04:13:46
2865812463,1023017919213723648,2018-7-28 01:30:53
2865812463,1023003074590326784,2018-7-28 00:31:54
2865812463,1022982908133429248,2018-7-27 23:11:46
2865812463,1022981634503716864,2018-7-27 23:06:42
2865812463,1023704142852837378,2018-7-29 22:57:41
2865812463,1023680798690619397,2018-7-29 21:24:56
2865812463,1023670624588320768,2018-7-29 20:44:30
2865812463,1023618746856992770,2018-7-29 17:18:21
2865812463,1023617974693969921,2018-7-29 17:15:17
2865812463,1023589421680128001,2018-7-29 15:21:50
2865812463,1023569356964470784,2018-7-29 14:02:06
2865812463,1023567729389981697,2018-7-29 13:55:38
2865812463,1023563574256578560,2018-7-29 13:39:07
2865812463,1023538302119550976,2018-7-29 11:58:42
2865812463,1023508865852289024,2018-7-29 10:01:44
2865812463,1023489976095449088,2018-7-29 08:46:40
2865812463,1023446924068900864,2018-7-29 05:55:36
2865812463,1023446205341331456,2018-7-29 05:52:44
2865812463,1023384238941450240,2018-7-29 01:46:30
1144279069,1023825958242054144,2018-7-30 07:01:44
1144279069,1023817152191778817,2018-7-30 06:26:45
1144279069,1023812495939723264,2018-7-30 06:08:15
2865812463,1025202539501944837,2018-8-03 02:11:47
2865812463,1025181837507878918,2018-8-03 00:49:31
2865812463,1025125247379537920,2018-8-02 21:04:39
2865812463,1025124239278530560,2018-8-02 21:00:39
2865812463,1025123223002918912,2018-8-02 20:56:36
2865812463,1025122460902088707,2018-8-02 20:53:35
2865812463,1025098602060898304,2018-8-02 19:18:46
2865812463,1025693963301347328,2018-8-04 10:44:31
2865812463,1025692796978692096,2018-8-04 10:39:53
2865812463,1025655419895771136,2018-8-04 08:11:22
2865812463,1025621758936633344,2018-8-04 05:57:37
2865812463,1025576460445212673,2018-8-04 02:57:37
2865812463,1025542959490654209,2018-8-04 00:44:29
2865812463,1025541354997342210,2018-8-04 00:38:07
2865812463,1025480917320654848,2018-8-03 20:37:57
2865812463,1025415949141372928,2018-8-03 16:19:48
2865812463,1025414690829205510,2018-8-03 16:14:48
2865812463,1026030736564994048,2018-8-05 09:02:44
2865812463,1025984676303912960,2018-8-05 05:59:43
2865812463,1025950671550468096,2018-8-05 03:44:35
2865812463,1025949515495469057,2018-8-05 03:40:00
2865812463,1025905352460648448,2018-8-05 00:44:31
2865812463,1025905297615974400,2018-8-05 00:44:18
2865812463,1025903750832119809,2018-8-05 00:38:09
2865812463,1025901972023586816,2018-8-05 00:31:05
2865812463,1025886128610656256,2018-8-04 23:28:07
2865812463,1025837744164167681,2018-8-04 20:15:52
2865812463,1026380953898377216,2018-8-06 08:14:23
2865812463,1026380460618932225,2018-8-06 08:12:25
2865812463,1026313043280646146,2018-8-06 03:44:32
2865812463,1026306829612195840,2018-8-06 03:19:50
2865812463,1026253677965787136,2018-8-05 23:48:38
2865812463,1026252905702146051,2018-8-05 23:45:34
2865812463,1026252270151917568,2018-8-05 23:43:02
2865812463,1026251806756757504,2018-8-05 23:41:12
2865812463,1026199655326072833,2018-8-05 20:13:58
2865812463,1026196855502381056,2018-8-05 20:02:50
2865812463,1026172231586590720,2018-8-05 18:25:00
2865812463,1026136211180728320,2018-8-05 16:01:52
2865812463,1026764198016163845,2018-8-07 09:37:15
2865812463,1026665383879737350,2018-8-07 03:04:36
2865812463,1026664631903969280,2018-8-07 03:01:37
2865812463,1026639539056586753,2018-8-07 01:21:54
2865812463,1026615030840786944,2018-8-06 23:44:31
2865812463,1026560702482468871,2018-8-06 20:08:38
2865812463,1026472991570448384,2018-8-06 14:20:06
2865812463,1026471474641678337,2018-8-06 14:14:05
15437306,1027947223504576512,2018-8-10 15:58:11
15437306,1027943801799811073,2018-8-10 15:44:35
