idUsuario,ataVinculacao
882,2018-07-23 13:47:30.393801
3634,2018-07-23 13:47:30.393801
8882,2018-07-23 13:47:30.393801
10766,2018-07-23 13:47:30.393801
11466,2018-07-23 13:47:30.393801
12818,2018-07-23 13:47:30.393801
12819,2018-07-23 13:47:30.393801
13387,2018-07-23 13:47:30.393801
13743,2018-07-23 13:47:30.393801
30113,2018-07-23 13:47:30.393801
33493,2018-07-23 13:47:30.393801
60183,2018-07-23 13:47:30.393801
68033,2018-07-23 13:47:30.393801
458173,2018-07-23 13:47:30.393801
618723,2018-07-23 13:47:30.393801
634563,2018-07-23 13:47:30.393801
641903,2018-07-23 13:47:30.393801
654583,2018-07-23 13:47:30.393801
666343,2018-07-23 13:47:30.393801
677713,2018-07-23 13:47:30.393801
716013,2018-07-23 13:47:30.393801
742713,2018-07-23 13:47:30.393801
747663,2018-07-23 13:47:30.393801
756399,2018-07-23 13:47:30.393801
760303,2018-07-23 13:47:30.393801
760806,2018-07-23 13:47:30.393801
765694,2018-07-23 13:47:30.393801
790627,2018-07-23 13:47:30.393801
791026,2018-07-23 13:47:30.393801
793723,2018-07-23 13:47:30.393801
808608,2018-07-23 13:47:30.393801
814959,2018-07-23 13:47:30.393801
870561,2018-07-23 13:47:30.393801
890911,2018-07-23 13:47:30.393801
909901,2018-07-23 13:47:30.393801
958231,2018-07-23 13:47:30.393801
1154011,2018-07-23 13:47:30.393801
1236941,2018-07-23 13:47:30.393801
1243631,2018-07-23 13:47:30.393801
1471121,2018-07-23 13:47:30.393801
1484341,2018-07-23 13:47:30.393801
1561061,2018-07-23 13:47:30.393801
1592491,2018-07-23 13:47:30.393801
1648351,2018-07-23 13:47:30.393801
1656891,2018-07-23 13:47:30.393801
1755171,2018-07-23 13:47:30.393801
1765111,2018-07-23 13:47:30.393801
1796541,2018-07-23 13:47:30.393801
1812091,2018-07-23 13:47:30.393801
1819041,2018-07-23 13:47:30.393801
1848151,2018-07-23 13:47:30.393801
2007821,2018-07-23 13:47:30.393801
2629451,2018-07-23 13:47:30.393801
2845301,2018-07-23 13:47:30.393801
2891121,2018-07-23 13:47:30.393801
3050821,2018-07-23 13:47:30.393801
3076531,2018-07-23 13:47:30.393801
3253711,2018-07-23 13:47:30.393801
3267531,2018-07-23 13:47:30.393801
3334721,2018-07-23 13:47:30.393801
3335361,2018-07-23 13:47:30.393801
3410971,2018-07-23 13:47:30.393801
3642221,2018-07-23 13:47:30.393801
3744201,2018-07-23 13:47:30.393801
3941021,2018-07-23 13:47:30.393801
4218391,2018-07-23 13:47:30.393801
4851601,2018-07-23 13:47:30.393801
5016491,2018-07-23 13:47:30.393801
5044911,2018-07-23 13:47:30.393801
5110861,2018-07-23 13:47:30.393801
5274781,2018-07-23 13:47:30.393801
5313032,2018-07-23 13:47:30.393801
5346742,2018-07-23 13:47:30.393801
5472882,2018-07-23 13:47:30.393801
5518212,2018-07-23 13:47:30.393801
5670622,2018-07-23 13:47:30.393801
5790402,2018-07-23 13:47:30.393801
5874682,2018-07-23 13:47:30.393801
5885192,2018-07-23 13:47:30.393801
5955022,2018-07-23 13:47:30.393801
5992972,2018-07-23 13:47:30.393801
6019272,2018-07-23 13:47:30.393801
6039412,2018-07-23 13:47:30.393801
6048172,2018-07-23 13:47:30.393801
6121172,2018-07-23 13:47:30.393801
6124282,2018-07-23 13:47:30.393801
6133942,2018-07-23 13:47:30.393801
6158052,2018-07-23 13:47:30.393801
6235172,2018-07-23 13:47:30.393801
6317382,2018-07-23 13:47:30.393801
6428392,2018-07-23 13:47:30.393801
6432442,2018-07-23 13:47:30.393801
6471312,2018-07-23 13:47:30.393801
6571622,2018-07-23 13:47:30.393801
6630832,2018-07-23 13:47:30.393801
6713172,2018-07-23 13:47:30.393801
6808272,2018-07-23 13:47:30.393801
6812182,2018-07-23 13:47:30.393801
6825762,2018-07-23 13:47:30.393801
6842562,2018-07-23 13:47:30.393801
6947492,2018-07-23 13:47:30.393801
7157952,2018-07-23 13:47:30.393801
7164342,2018-07-23 13:47:30.393801
7178192,2018-07-23 13:47:30.393801
7210512,2018-07-23 13:47:30.393801
7246122,2018-07-23 13:47:30.393801
7319812,2018-07-23 13:47:30.393801
7347932,2018-07-23 13:47:30.393801
7422622,2018-07-23 13:47:30.393801
7483862,2018-07-23 13:47:30.393801
7493452,2018-07-23 13:47:30.393801
7610002,2018-07-23 13:47:30.393801
7612622,2018-07-23 13:47:30.393801
7660362,2018-07-23 13:47:30.393801
7689882,2018-07-23 13:47:30.393801
7713702,2018-07-23 13:47:30.393801
7828012,2018-07-23 13:47:30.393801
7837692,2018-07-23 13:47:30.393801
7841792,2018-07-23 13:47:30.393801
7868852,2018-07-23 13:47:30.393801
7877302,2018-07-23 13:47:30.393801
8036542,2018-07-23 13:47:30.393801
8295012,2018-07-23 13:47:30.393801
8398942,2018-07-23 13:47:30.393801
8504332,2018-07-23 13:47:30.393801
8505362,2018-07-23 13:47:30.393801
8532762,2018-07-23 13:47:30.393801
8545602,2018-07-23 13:47:30.393801
8708152,2018-07-23 13:47:30.393801
8712052,2018-07-23 13:47:30.393801
8731302,2018-07-23 13:47:30.393801
8800052,2018-07-23 13:47:30.393801
9128202,2018-07-23 13:47:30.393801
9358102,2018-07-23 13:47:30.393801
9475242,2018-07-23 13:47:30.393801
9588502,2018-07-23 13:47:30.393801
9601142,2018-07-23 13:47:30.393801
9628632,2018-07-23 13:47:30.393801
9736472,2018-07-23 13:47:30.393801
9749402,2018-07-23 13:47:30.393801
9889892,2018-07-23 13:47:30.393801
9922272,2018-07-23 13:47:30.393801
9956222,2018-07-23 13:47:30.393801
9969052,2018-07-23 13:47:30.393801
10150752,2018-07-23 13:47:30.393801
10238792,2018-07-23 13:47:30.393801
10295382,2018-07-23 13:47:30.393801
10372762,2018-07-23 13:47:30.393801
10395512,2018-07-23 13:47:30.393801
10708822,2018-07-23 13:47:30.393801
11049052,2018-07-23 13:47:30.393801
11402902,2018-07-23 13:47:30.393801
11447852,2018-07-23 13:47:30.393801
11458102,2018-07-23 13:47:30.393801
11515582,2018-07-23 13:47:30.393801
11603662,2018-07-23 13:47:30.393801
11816852,2018-07-23 13:47:30.393801
11849642,2018-07-23 13:47:30.393801
12061802,2018-07-23 13:47:30.393801
12139862,2018-07-23 13:47:30.393801
12257632,2018-07-23 13:47:30.393801
13022562,2018-07-23 13:47:30.393801
13179852,2018-07-23 13:47:30.393801
13191442,2018-07-23 13:47:30.393801
13275552,2018-07-23 13:47:30.393801
13320812,2018-07-23 13:47:30.393801
13333852,2018-07-23 13:47:30.393801
13363032,2018-07-23 13:47:30.393801
13396062,2018-07-23 13:47:30.393801
13802642,2018-07-23 13:47:30.393801
13921332,2018-07-23 13:47:30.393801
13942502,2018-07-23 13:47:30.393801
13947502,2018-07-23 13:47:30.393801
13968092,2018-07-23 13:47:30.393801
13973902,2018-07-23 13:47:30.393801
13999742,2018-07-23 13:47:30.393801
14066472,2018-07-23 13:47:30.393801
14070723,2018-07-23 13:47:30.393801
14082108,2018-07-23 13:47:30.393801
14084376,2018-07-23 13:47:30.393801
14097765,2018-07-23 13:47:30.393801
14103622,2018-07-23 13:47:30.393801
14105008,2018-07-23 13:47:30.393801
14123611,2018-07-23 13:47:30.393801
14135993,2018-07-23 13:47:30.393801
14139421,2018-07-23 13:47:30.393801
14142647,2018-07-23 13:47:30.393801
14143008,2018-07-23 13:47:30.393801
14146967,2018-07-23 13:47:30.393801
14161749,2018-07-23 13:47:30.393801
14165504,2018-07-23 13:47:30.393801
14175129,2018-07-23 13:47:30.393801
14178699,2018-07-23 13:47:30.393801
14179098,2018-07-23 13:47:30.393801
14179947,2018-07-23 13:47:30.393801
14191640,2018-07-23 13:47:30.393801
14192239,2018-07-23 13:47:30.393801
14195434,2018-07-23 13:47:30.393801
14211141,2018-07-23 13:47:30.393801
14240524,2018-07-23 13:47:30.393801
14244028,2018-07-23 13:47:30.393801
14244138,2018-07-23 13:47:30.393801
14246582,2018-07-23 13:47:30.393801
14251093,2018-07-23 13:47:30.393801
14263485,2018-07-23 13:47:30.393801
14288607,2018-07-23 13:47:30.393801
14300872,2018-07-23 13:47:30.393801
14326513,2018-07-23 13:47:30.393801
14326630,2018-07-23 13:47:30.393801
14340888,2018-07-23 13:47:30.393801
14360985,2018-07-23 13:47:30.393801
14371387,2018-07-23 13:47:30.393801
14402753,2018-07-23 13:47:30.393801
14411002,2018-07-23 13:47:30.393801
14424685,2018-07-23 13:47:30.393801
14428306,2018-07-23 13:47:30.393801
14432563,2018-07-23 13:47:30.393801
14432668,2018-07-23 13:47:30.393801
14440623,2018-07-23 13:47:30.393801
14441573,2018-07-23 13:47:30.393801
14465603,2018-07-23 13:47:30.393801
14474122,2018-07-23 13:47:30.393801
14497021,2018-07-23 13:47:30.393801
14505121,2018-07-23 13:47:30.393801
14507636,2018-07-23 13:47:30.393801
14511773,2018-07-23 13:47:30.393801
14519155,2018-07-23 13:47:30.393801
14543734,2018-07-23 13:47:30.393801
14559929,2018-07-23 13:47:30.393801
14579415,2018-07-23 13:47:30.393801
14584235,2018-07-23 13:47:30.393801
14619402,2018-07-23 13:47:30.393801
14627032,2018-07-23 13:47:30.393801
14630413,2018-07-23 13:47:30.393801
14639793,2018-07-23 13:47:30.393801
14640357,2018-07-23 13:47:30.393801
14642416,2018-07-23 13:47:30.393801
14652833,2018-07-23 13:47:30.393801
14662216,2018-07-23 13:47:30.393801
14669101,2018-07-23 13:47:30.393801
14671472,2018-07-23 13:47:30.393801
14673821,2018-07-23 13:47:30.393801
14695460,2018-07-23 13:47:30.393801
14697166,2018-07-23 13:47:30.393801
14699578,2018-07-23 13:47:30.393801
14705807,2018-07-23 13:47:30.393801
14715768,2018-07-23 13:47:30.393801
14728515,2018-07-23 13:47:30.393801
14781441,2018-07-23 13:47:30.393801
14785847,2018-07-23 13:47:30.393801
14796298,2018-07-23 13:47:30.393801
14816237,2018-07-23 13:47:30.393801
14833420,2018-07-23 13:47:30.393801
14835214,2018-07-23 13:47:30.393801
14837257,2018-07-23 13:47:30.393801
14854679,2018-07-23 13:47:30.393801
14858543,2018-07-23 13:47:30.393801
14860992,2018-07-23 13:47:30.393801
14866817,2018-07-23 13:47:30.393801
14867044,2018-07-23 13:47:30.393801
14869323,2018-07-23 13:47:30.393801
14911187,2018-07-23 13:47:30.393801
14921637,2018-07-23 13:47:30.393801
14935374,2018-07-23 13:47:30.393801
14938562,2018-07-23 13:47:30.393801
14950206,2018-07-23 13:47:30.393801
14973296,2018-07-23 13:47:30.393801
14988683,2018-07-23 13:47:30.393801
15019754,2018-07-23 13:47:30.393801
15021623,2018-07-23 13:47:30.393801
15037923,2018-07-23 13:47:30.393801
15039172,2018-07-23 13:47:30.393801
15059509,2018-07-23 13:47:30.393801
15070230,2018-07-23 13:47:30.393801
15073617,2018-07-23 13:47:30.393801
15076019,2018-07-23 13:47:30.393801
15079006,2018-07-23 13:47:30.393801
15097552,2018-07-23 13:47:30.393801
15103594,2018-07-23 13:47:30.393801
15105596,2018-07-23 13:47:30.393801
15108517,2018-07-23 13:47:30.393801
15140423,2018-07-23 13:47:30.393801
15171711,2018-07-23 13:47:30.393801
15198301,2018-07-23 13:47:30.393801
15198793,2018-07-23 13:47:30.393801
15261006,2018-07-23 13:47:30.393801
15268077,2018-07-23 13:47:30.393801
15339875,2018-07-23 13:47:30.393801
15350631,2018-07-23 13:47:30.393801
15356571,2018-07-23 13:47:30.393801
15368948,2018-07-23 13:47:30.393801
15378675,2018-07-23 13:47:30.393801
15380638,2018-07-23 13:47:30.393801
15400319,2018-07-23 13:47:30.393801
15402221,2018-07-23 13:47:30.393801
15439947,2018-07-23 13:47:30.393801
15447326,2018-07-23 13:47:30.393801
15453735,2018-07-23 13:47:30.393801
15489617,2018-07-23 13:47:30.393801
15515663,2018-07-23 13:47:30.393801
15534736,2018-07-23 13:47:30.393801
15552715,2018-07-23 13:47:30.393801
15591579,2018-07-23 13:47:30.393801
15602844,2018-07-23 13:47:30.393801
15614912,2018-07-23 13:47:30.393801
15673469,2018-07-23 13:47:30.393801
15680924,2018-07-23 13:47:30.393801
15712602,2018-07-23 13:47:30.393801
15721338,2018-07-23 13:47:30.393801
15727367,2018-07-23 13:47:30.393801
15755614,2018-07-23 13:47:30.393801
15756787,2018-07-23 13:47:30.393801
15760703,2018-07-23 13:47:30.393801
15772885,2018-07-23 13:47:30.393801
15781858,2018-07-23 13:47:30.393801
15819380,2018-07-23 13:47:30.393801
