idUsuario,dataDesvinculacao
4743906294,2018-07-24 13:47:36.219056
878011289683075072,2018-07-24 13:47:36.219056
762446976201822208,2018-07-26 00:04:05.325292
287400458,2018-07-27 00:19:11.176708
444322833,2018-07-28 00:19:15.007457
7837692,2018-07-29 00:19:15.360910
352596147,2018-07-29 00:19:15.360910
1054355456,2018-07-29 00:19:15.360910
3024594025,2018-07-29 00:19:15.360910
3080063506,2018-07-29 00:19:15.360910
4235537200,2018-07-29 00:19:15.360910
942583454499332097,2018-07-30 00:19:11.830023
2865812463,2018-07-31 00:19:17.670866
3765273503,2018-07-31 00:19:17.670866
873388461985865728,2018-07-31 00:19:17.670866
1016213629790662656,2018-07-31 00:19:17.670866
22654665,2018-08-02 13:16:44.022040
176521225,2018-08-02 13:16:44.022040
1372083972,2018-08-02 13:16:44.022040
1599458173,2018-08-02 13:16:44.022040
3229233820,2018-08-02 13:16:44.022040
4264988170,2018-08-02 13:16:44.022040
1023226640602734593,2018-08-02 13:16:44.022040
22211054,2018-08-03 13:17:10.411079
819638107,2018-08-04 13:17:10.155883
123432515,2018-08-05 13:17:23.664310
3339199998,2018-08-06 13:17:10.578876
31675721,2018-08-07 13:17:12.022295
782306679505453057,2018-08-07 13:17:12.022295
360165043,2018-08-08 13:17:12.519990
3266136764,2018-08-08 13:17:12.519990
4504932922,2018-08-08 13:17:12.519990
1000012234519494659,2018-08-08 13:17:12.519990
5472882,2018-08-09 13:17:09.197965
283821349,2018-08-09 13:17:09.197965
313663453,2018-08-09 13:17:09.197965
512585376,2018-08-09 13:17:09.197965
4813444789,2018-08-09 13:17:09.197965
823511262797660160,2018-08-09 13:17:09.197965
1012168933980418049,2018-08-09 13:17:09.197965
14465603,2018-08-10 13:17:10.536934
1969633009,2018-08-10 13:17:10.536934
312274087,2018-08-11 13:17:11.568280
3244354005,2018-08-12 13:17:12.541260
778627301101670401,2018-08-12 13:17:12.541260
49548656,2018-08-13 13:17:17.280944
4133187867,2018-08-13 13:17:17.280944
212616671,2018-08-14 13:17:16.868786
228166960,2018-08-14 13:17:16.868786
1650435798,2018-08-14 13:17:16.868786
4046918261,2018-08-14 13:17:16.868786
728971006904250368,2018-08-15 13:17:14.727806
903016587166441472,2018-08-15 13:17:14.727806
26755612,2018-08-16 13:17:09.492376
27439204,2018-08-16 13:17:09.492376
45713641,2018-08-16 13:17:09.492376
59353150,2018-08-16 13:17:09.492376
111648401,2018-08-16 13:17:09.492376
251803708,2018-08-16 13:17:09.492376
368104612,2018-08-16 13:17:09.492376
480607871,2018-08-16 13:17:09.492376
526218095,2018-08-16 13:17:09.492376
711112973,2018-08-16 13:17:09.492376
770899970,2018-08-16 13:17:09.492376
848540730,2018-08-16 13:17:09.492376
957718363,2018-08-16 13:17:09.492376
961581853,2018-08-16 13:17:09.492376
1485269786,2018-08-16 13:17:09.492376
1499936371,2018-08-16 13:17:09.492376
1922543696,2018-08-16 13:17:09.492376
1971694879,2018-08-16 13:17:09.492376
2165604708,2018-08-16 13:17:09.492376
2182436083,2018-08-16 13:17:09.492376
2287239331,2018-08-16 13:17:09.492376
2337718266,2018-08-16 13:17:09.492376
2427676324,2018-08-16 13:17:09.492376
2468025397,2018-08-16 13:17:09.492376
2510381653,2018-08-16 13:17:09.492376
2758607859,2018-08-16 13:17:09.492376
2974509389,2018-08-16 13:17:09.492376
867770665650331649,2018-08-16 13:17:09.492376
3744201,2018-08-17 13:17:12.466371
20714152,2018-08-17 13:17:12.466371
26047268,2018-08-17 13:17:12.466371
92368596,2018-08-17 13:17:12.466371
281707271,2018-08-17 13:17:12.466371
32365440,2018-08-18 16:02:30.629879
59969976,2018-08-18 16:02:30.629879
85508318,2018-08-18 16:02:30.629879
2903545670,2018-08-18 16:02:30.629879
4252956904,2018-08-19 17:56:32.307093
739660401713905664,2018-08-19 17:56:32.307093
932042509219381248,2018-08-19 17:56:32.307093
959824481035235329,2018-08-19 17:56:32.307093
365890346,2018-08-20 17:56:50.463645
959625863984832512,2018-08-21 17:56:47.817403
339034632,2018-08-22 17:56:49.729820
829849055979257856,2018-08-23 17:56:45.334290
841339942731165697,2018-08-23 17:56:45.334290
15986599,2018-08-24 22:00:40.062933
19879145,2018-08-25 22:00:43.132357
2225283546,2018-08-25 22:00:43.132357
518192059,2018-08-26 22:00:46.889814
2975482117,2018-08-26 22:00:46.889814
3058425132,2018-08-26 22:00:46.889814
2813846156,2018-08-27 22:00:40.453385
91521068,2018-08-30 02:51:42.283144
763652304,2018-08-30 02:51:42.283144
1020690678,2018-08-30 02:51:42.283144
14911187,2018-08-31 09:46:04.147638
251509366,2018-08-31 09:46:04.147638
398850079,2018-08-31 09:46:04.147638
1702258248,2018-08-31 09:46:04.147638
89945023,2018-09-01 11:47:34.120515
1609871366,2018-09-01 11:47:34.120515
3133688425,2018-09-01 11:47:34.120515
715980838794575873,2018-09-01 11:47:34.120515
16083797,2018-09-02 11:47:29.958503
980518018538090496,2018-09-02 11:47:29.958503
1035862743935475712,2018-09-02 11:47:29.958503
499617752,2018-09-03 11:47:31.500284
9969052,2018-09-04 11:47:29.955167
2578911510,2018-09-04 11:47:29.955167
15171711,2018-09-05 11:47:33.953731
587003431,2018-09-05 11:47:33.953731
16557729,2018-09-06 11:47:32.629735
261918209,2018-09-06 11:47:32.629735
746408469205417984,2018-09-06 11:47:32.629735
55908504,2018-09-07 11:47:30.309500
1834050048,2018-09-07 11:47:30.309500
